Date,Year,Month,Day,Prec,StDev,%Time,Q,S,is_outlier_Prec
2020-01-02,2020,Januari,2,0.0,0.2,0.0,2,1,False
2020-01-03,2020,Januari,3,0.0,0.2,0.0,2,1,False
2020-01-04,2020,Januari,4,0.0,0.2,0.0,2,1,False
2020-01-05,2020,Januari,5,0.1,2.0,0.0,2,1,False
2020-01-06,2020,Januari,6,0.0,0.2,0.0,2,1,False
2020-01-07,2020,Januari,7,0.0,0.3,0.0,2,1,False
2020-01-08,2020,Januari,8,0.0,0.2,0.0,2,1,False
2020-01-09,2020,Januari,9,0.1,1.5,1.0,2,1,False
2020-01-10,2020,Januari,10,0.0,0.2,0.0,2,1,False
2020-01-11,2020,Januari,11,0.0,0.3,0.0,2,1,False
2020-01-12,2020,Januari,12,0.0,0.2,0.0,2,1,False
2020-01-13,2020,Januari,13,0.0,0.2,0.0,2,1,False
2020-01-14,2020,Januari,14,0.0,0.2,0.0,2,1,False
2020-01-15,2020,Januari,15,0.0,0.2,0.0,2,1,False
2020-01-16,2020,Januari,16,0.0,0.2,0.0,2,1,False
2020-01-17,2020,Januari,17,0.0,0.2,0.0,2,1,False
2020-01-18,2020,Januari,18,0.0,0.2,0.0,2,1,False
2020-01-19,2020,Januari,19,0.0,0.2,0.0,2,1,False
2020-01-20,2020,Januari,20,0.0,0.2,0.0,2,1,False
2020-01-21,2020,Januari,21,0.0,3.5,1.0,2,1,False
2020-01-22,2020,Januari,22,0.2,2.7,2.0,2,1,False
2020-01-23,2020,Januari,23,0.0,0.2,0.0,2,1,False
2020-01-24,2020,Januari,24,0.0,0.2,0.0,2,1,False
2020-01-25,2020,Januari,25,0.0,0.2,0.0,2,1,False
2020-01-26,2020,Januari,26,0.0,0.2,0.0,2,1,False
2020-01-27,2020,Januari,27,0.0,0.2,0.0,2,1,False
2020-01-28,2020,Januari,28,0.0,0.2,0.0,2,1,False
2020-01-29,2020,Januari,29,0.0,0.2,0.0,2,1,False
2020-01-30,2020,Januari,30,0.0,0.2,0.0,2,1,False
2020-01-31,2020,Januari,31,0.0,0.2,0.0,2,1,False
2020-02-01,2020,Februari,1,0.0,0.2,0.0,2,1,False
2020-02-02,2020,Februari,2,0.0,0.2,0.0,2,1,False
2020-02-03,2020,Februari,3,0.0,0.2,0.0,2,1,False
2020-02-04,2020,Februari,4,0.0,0.3,0.0,2,1,False
2020-02-05,2020,Februari,5,0.0,0.3,0.0,2,1,False
2020-02-06,2020,Februari,6,0.0,0.2,0.0,2,1,False
2020-02-07,2020,Februari,7,0.0,0.2,0.0,2,1,False
2020-02-08,2020,Februari,8,0.0,0.2,0.0,2,1,False
2020-02-09,2020,Februari,9,0.0,0.3,0.0,2,1,False
2020-02-10,2020,Februari,10,0.0,0.5,0.0,2,1,False
2020-02-11,2020,Februari,11,0.1,1.6,1.0,2,1,False
2020-02-12,2020,Februari,12,0.0,0.3,0.0,2,1,False
2020-02-13,2020,Februari,13,0.0,0.3,0.0,2,1,False
2020-02-14,2020,Februari,14,0.0,0.2,0.0,2,1,False
2020-02-15,2020,Februari,15,0.0,0.2,0.0,2,1,False
2020-02-16,2020,Februari,16,0.0,0.2,0.0,2,1,False
2020-02-17,2020,Februari,17,0.0,0.8,0.0,2,1,False
2020-02-18,2020,Februari,18,0.0,0.2,0.0,2,1,False
2020-02-19,2020,Februari,19,0.0,0.3,0.0,2,1,False
2020-02-20,2020,Februari,20,0.0,0.3,1.0,2,1,False
2020-02-21,2020,Februari,21,0.1,1.2,1.0,2,1,False
