Tanggal,Suhu,Kelembaban,Curah_Hujan
7/27/2021,29.5,64,
7/28/2021,29.8,62,
7/29/2021,29.1,64,0
7/30/2021,27.5,75,
7/31/2021,26.8,78,4.4
8/1/2021,28.5,67,25
8/2/2021,28.3,65,
8/3/2021,29.6,64,8888
8/4/2021,29.5,64,
8/5/2021,29.5,64,8888
8/6/2021,29.1,63,0
8/7/2021,28.8,70,0
8/8/2021,28.1,74,
8/9/2021,27.7,78,
8/10/2021,24.7,92,19.5
8/11/2021,26.3,78,75.6
8/12/2021,25.9,84,1.5
8/13/2021,27.5,76,6.5
8/14/2021,27.6,73,0
8/15/2021,27.5,76,
8/16/2021,27.2,80,
8/17/2021,28,75,3.4
8/18/2021,27.9,74,4.1
8/19/2021,25.9,82,0
8/20/2021,26.9,78,0
8/21/2021,26.7,82,8888
8/22/2021,25.6,88,7
8/23/2021,27.4,80,6.2
8/24/2021,27.5,76,
8/25/2021,27.8,73,
8/26/2021,27.8,75,
8/27/2021,27.9,74,
8/28/2021,27.8,79,1
8/29/2021,27.6,79,8888
8/30/2021,26.2,83,16
8/31/2021,27.2,78,14.8
9/1/2021,26.4,81,0
9/2/2021,28.2,73,8888
9/3/2021,26.9,78,0
9/4/2021,27.3,77,
9/5/2021,27.8,69,0
9/6/2021,27.7,73,
9/7/2021,27.9,74,
9/8/2021,26.9,74,0
9/9/2021,25.6,82,
9/10/2021,28.6,69,6.1
9/11/2021,26.9,83,
9/12/2021,26.7,77,
9/13/2021,27.6,68,4.9
9/14/2021,28.6,64,
9/15/2021,27.4,76,
9/16/2021,27,80,
9/17/2021,28,74,0
9/18/2021,27.3,79,0
9/19/2021,26,84,23.3
9/20/2021,27.1,78,6
9/21/2021,28.8,68,
9/22/2021,28.4,72,
9/23/2021,28.8,74,0
9/24/2021,27.8,76,0
9/25/2021,28.3,73,0
9/26/2021,26.6,82,1
9/27/2021,25.7,89,38
9/28/2021,26.8,78,37.2
9/29/2021,26,87,89.8
9/30/2021,25.8,88,18.5
10/1/2021,26.4,79,149.6
10/2/2021,28,80,8888
10/3/2021,27.6,83,0.5
10/4/2021,28.2,78,
10/5/2021,27.8,74,
10/6/2021,27.6,78,
10/7/2021,28.3,75,17.1
10/8/2021,28.7,70,39
10/9/2021,29.3,64,0
10/10/2021,30.1,60,0
10/11/2021,29.8,61,
10/12/2021,30,62,
10/13/2021,30,76,
10/14/2021,29.6,69,0
10/15/2021,28.3,74,8888
10/16/2021,28.6,72,1.5
10/17/2021,27.6,84,
10/18/2021,27.5,78,8888
10/19/2021,27.3,81,
10/20/2021,25.2,93,7
10/21/2021,26.4,82,11.5
10/22/2021,25.6,87,8888
10/23/2021,26.8,82,12.5
10/24/2021,25.8,88,0
10/25/2021,25.8,86,3
10/26/2021,26.2,87,0.7
10/27/2021,25.4,91,11.4
10/28/2021,27.8,80,34.9
10/29/2021,26.8,84,0
10/30/2021,25.4,92,33.5
10/31/2021,26.2,88,15.9
11/1/2021,26.6,84,2.7
11/2/2021,26.9,86,21.5
11/3/2021,26.5,88,2.5
11/4/2021,26,85,8888
11/5/2021,26.5,86,19
11/6/2021,26.1,89,0
11/7/2021,26,87,35
11/8/2021,25.6,91,
11/9/2021,26.6,84,89.7
11/10/2021,25.9,88,
11/11/2021,26.6,86,25.1
11/12/2021,25.7,86,1.5
11/13/2021,27.1,76,8.5
11/14/2021,26.7,80,
11/15/2021,27,81,
11/16/2021,27,81,0.5
11/17/2021,24.8,89,
11/18/2021,27.1,77,1.6
11/19/2021,27.5,72,
11/20/2021,27.9,77,
11/21/2021,27.2,81,
11/22/2021,26.9,84,17.3
11/23/2021,27.4,82,5
11/24/2021,26.2,89,
11/25/2021,25.7,87,15.3
11/26/2021,27,83,
11/27/2021,27.1,83,18
11/28/2021,25.3,91,24.5
11/29/2021,24.9,91,15.3
11/30/2021,23.6,95,85.3
12/1/2021,27.2,77,57.5
12/2/2021,26.8,82,
12/3/2021,25.1,91,
12/4/2021,27.5,78,56.5
12/5/2021,26.2,83,
12/6/2021,26.9,81,
12/7/2021,25.6,86,23
12/8/2021,27.6,80,35
12/9/2021,27.2,80,2.5
12/10/2021,27.2,82,13
12/11/2021,26.4,84,13.5
12/12/2021,27.2,76,8888
12/13/2021,27.4,79,
12/14/2021,27.2,80,0.2
12/15/2021,27.1,83,1.6
12/16/2021,27.3,84,17
12/17/2021,27,85,9
12/18/2021,24.7,92,1
12/19/2021,25.5,87,53.8
12/20/2021,24.6,91,70
12/21/2021,26.7,80,106.6
12/22/2021,26.4,80,
12/23/2021,26.5,77,
12/24/2021,26.7,79,0
12/25/2021,27.2,79,
12/26/2021,26.8,80,
12/27/2021,26.7,80,
12/28/2021,27.3,75,
12/29/2021,27.6,76,
12/30/2021,27.1,81,0
12/31/2021,25.7,90,29.5
1/1/2022,24.9,92,36
1/2/2022,26.3,83,59.4
1/3/2022,26.6,82,3.5
1/4/2022,25.2,90,1.7
1/5/2022,27.3,80,99.5
1/6/2022,26.4,85,0
1/7/2022,27.8,78,8888
1/8/2022,26.2,87,0
1/9/2022,26.7,85,23
1/10/2022,26.4,84,
1/11/2022,27.8,75,1
1/12/2022,26.8,82,
1/13/2022,26.9,79,117
1/14/2022,27.2,77,12
1/15/2022,26.8,79,
1/16/2022,27.3,81,
1/17/2022,26.9,82,22.5
1/18/2022,26.5,79,8888
1/19/2022,27.2,75,0
1/20/2022,26.7,79,0
1/21/2022,27,79,
1/22/2022,27.1,77,10
1/23/2022,27.3,80,0
1/24/2022,25.9,86,
1/25/2022,26.5,83,8.2
1/26/2022,28.3,79,0
1/27/2022,28.1,81,
1/28/2022,28.1,80,
1/29/2022,27.8,78,1.6
1/30/2022,27.1,81,8888
1/31/2022,27.4,77,0
2/1/2022,27.8,78,0
2/2/2022,27.5,80,8888
2/3/2022,27.7,80,
2/4/2022,26.6,84,8888
2/5/2022,27.3,80,19
2/6/2022,26.4,84,3.5
2/7/2022,25.4,90,144
2/8/2022,27.1,81,38.3
2/9/2022,25,91,
2/10/2022,25.8,83,33.3
2/11/2022,26.8,81,8888
2/12/2022,27,81,7
2/13/2022,27.5,79,0
2/14/2022,26.7,83,
2/15/2022,26,88,
2/16/2022,26.5,88,15.9
2/17/2022,26.5,88,1
2/18/2022,26.5,83,38
2/19/2022,27.8,82,6
2/20/2022,28.2,78,
2/21/2022,28.3,79,
2/22/2022,26.2,88,8888
2/23/2022,26.4,87,51.9
2/24/2022,27.2,80,7.5
2/25/2022,26.6,79,8888
2/26/2022,25.9,83,1.5
2/27/2022,24.8,92,1.5
2/28/2022,25.3,89,51.8
3/1/2022,26.7,83,76.5
3/2/2022,26.6,86,0
3/3/2022,26.8,83,13
3/4/2022,27.5,80,1.4
3/5/2022,25.9,86,
3/6/2022,27.5,80,1
3/7/2022,27.3,82,8888
3/8/2022,25.8,86,0
3/9/2022,26.3,85,26.8
3/10/2022,26.9,83,7.5
3/11/2022,26.7,83,1.8
3/12/2022,27.4,83,2.6
3/13/2022,27.2,84,8888
3/14/2022,27.1,86,0
3/15/2022,27.9,82,7.7
3/16/2022,26.8,86,
3/17/2022,25.9,89,9.6
3/18/2022,27.4,82,25.2
3/19/2022,26.1,90,30.2
3/20/2022,26.3,90,37.7
3/21/2022,27.6,78,12.5
3/22/2022,28.4,79,6.1
3/23/2022,27.2,85,1.5
3/24/2022,27.3,86,37.1
3/25/2022,26.9,88,1.5
3/26/2022,27,84,8.5
3/27/2022,27.3,81,26.2
3/28/2022,27.6,81,
3/29/2022,27,82,8888
3/30/2022,27.2,80,2.1
3/31/2022,26.9,82,
4/1/2022,27.9,80,
4/2/2022,28.2,79,0
4/3/2022,25.7,87,8888
4/4/2022,26.8,83,
4/5/2022,25.6,88,1.6
4/6/2022,26.5,87,32
4/7/2022,26.8,82,1
4/8/2022,26.7,82,1.5
4/9/2022,27.3,81,
4/10/2022,27.8,79,8888
4/11/2022,27.5,79,0
4/12/2022,28.3,77,
4/13/2022,27.7,80,0
4/14/2022,28.6,76,0
4/15/2022,28.9,78,
4/16/2022,28.4,80,
4/17/2022,28,76,
4/18/2022,28.1,80,0
4/19/2022,28.1,81,0
4/20/2022,26.9,86,9.5
4/21/2022,28.2,79,8888
4/22/2022,28.2,81,
4/23/2022,27.6,84,1.2
4/24/2022,28.7,78,
4/25/2022,27,84,0
4/26/2022,27.8,82,23
4/27/2022,28.6,78,
4/28/2022,29,78,
4/29/2022,27.6,81,0
4/30/2022,28.7,81,
5/1/2022,28.8,79,0
5/2/2022,28.4,78,0
5/3/2022,28,82,5.8
5/4/2022,28.2,83,1.2
5/5/2022,26.9,86,14.2
5/6/2022,26.5,86,32.5
5/7/2022,28.3,81,1.4
5/8/2022,28.2,83,0
5/9/2022,27.3,86,3.6
5/10/2022,28,83,9
5/11/2022,27.7,80,15.8
5/12/2022,28.7,75,
5/13/2022,28.1,80,2
5/14/2022,28.6,78,0
5/15/2022,29,76,
5/16/2022,28.9,78,
5/17/2022,29.2,75,0
5/18/2022,28.5,76,
5/19/2022,28.4,70,0
5/20/2022,28.3,72,0
5/21/2022,29,71,
5/22/2022,28.6,72,
5/23/2022,29.3,72,8888
5/24/2022,29.5,74,
5/25/2022,29,73,0
5/26/2022,28.9,70,0
5/27/2022,29.5,68,
5/28/2022,27.2,73,
5/29/2022,27.2,74,21.8
5/30/2022,25.8,88,15.6
5/31/2022,25.6,88,30.1
6/1/2022,25.6,89,24
6/2/2022,27.5,77,76.3
6/3/2022,27.9,73,4
6/4/2022,27.9,79,0
6/5/2022,27.1,83,
6/6/2022,27.9,77,0
6/7/2022,27.3,76,0
6/8/2022,27.6,77,0
6/9/2022,28.3,74,
6/10/2022,25.6,87,0
6/11/2022,27.4,79,40
6/12/2022,27.2,79,0
6/13/2022,27.6,80,5
6/14/2022,26.5,86,0
6/15/2022,26.4,81,78
6/16/2022,27.6,79,8888
6/17/2022,27.8,79,
6/18/2022,27,83,0
6/19/2022,27.6,81,
6/20/2022,28,78,0
6/21/2022,26.6,85,
6/22/2022,26.8,84,0
6/23/2022,25.5,87,20.5
6/24/2022,27.1,78,30
6/25/2022,26.9,78,
6/26/2022,27.3,79,1.6
6/27/2022,26.9,84,4
6/28/2022,27.4,77,13
6/29/2022,29.5,63,8888
6/30/2022,29.5,62,0
7/1/2022,27.1,78,
7/2/2022,28.4,68,10.2
7/3/2022,28.2,72,0.5
7/4/2022,28.2,68,4.5
7/5/2022,29,70,8
7/6/2022,29.6,65,
7/7/2022,29,68,
7/8/2022,30.5,60,
7/9/2022,30.4,58,0
7/10/2022,29.2,65,0
7/11/2022,28,74,
7/12/2022,27.7,80,19.5
7/13/2022,28,82,8.5
7/14/2022,29.5,65,0
7/15/2022,28.7,70,8888
7/16/2022,29,73,
7/17/2022,28.9,72,8888
7/18/2022,28.2,70,
7/19/2022,28.5,67,
7/20/2022,28.8,66,
7/21/2022,28.5,74,
7/22/2022,27.5,77,
7/23/2022,27,82,12.5
7/24/2022,25.8,87,40.5
7/25/2022,26.2,86,1.5
7/26/2022,26.5,88,13.5
7/27/2022,26.7,85,33.5
7/28/2022,26.8,85,2
7/29/2022,27.1,76,0.2
7/30/2022,28,70,8888
7/31/2022,28,75,0
8/1/2022,28.2,73,
8/2/2022,25.7,82,35.2
8/3/2022,25.9,80,19.6
8/4/2022,27.5,74,13.5
8/5/2022,28.9,65,8888
8/6/2022,27.6,70,2
8/7/2022,28.5,66,8888
8/8/2022,28.6,65,
8/9/2022,27.3,72,
8/10/2022,27.9,69,
8/11/2022,27.5,76,
8/12/2022,28.1,66,0
8/13/2022,28.2,69,
8/14/2022,28.1,76,
8/15/2022,27.8,77,0
8/16/2022,28.3,74,
8/17/2022,27.8,78,
8/18/2022,27.8,78,0.6
8/19/2022,27.4,81,
8/20/2022,28.1,76,0
8/21/2022,28.8,70,8888
8/22/2022,27,80,0
8/23/2022,28.2,74,2.5
8/24/2022,27.5,77,0.5
8/25/2022,26.2,83,
8/26/2022,26.7,80,43
8/27/2022,25.9,83,1.5
8/28/2022,27.8,74,4
8/29/2022,26.8,82,
8/30/2022,25.6,89,5
8/31/2022,26.4,88,66.5
9/1/2022,26.5,81,9.5
9/2/2022,27.4,75,21.7
9/3/2022,27.8,70,
9/4/2022,28.1,72,
9/5/2022,28,77,0
9/6/2022,28.4,65,
9/7/2022,26.9,77,17
9/8/2022,27,76,4.5
9/9/2022,27.7,77,
9/10/2022,27.4,76,
9/11/2022,27.9,74,
9/12/2022,27.4,74,
9/13/2022,28,70,0
9/14/2022,27.5,77,
9/15/2022,28,78,8888
9/16/2022,28,76,
9/17/2022,28.2,74,0
9/18/2022,28.9,67,
9/19/2022,28,72,0
9/20/2022,27.8,78,
9/21/2022,27.4,76,
9/22/2022,27.9,74,4.2
9/23/2022,26.6,80,0
9/24/2022,26.6,76,8.9
9/25/2022,27.7,78,2.5
9/26/2022,28.5,74,
9/27/2022,25.8,87,1.5
9/28/2022,27.3,74,
9/29/2022,26.1,84,8.5
9/30/2022,26.7,83,40.5
10/1/2022,27,81,7.5
10/2/2022,28.5,72,3.2
10/3/2022,27.4,78,
10/4/2022,25.8,87,
10/5/2022,26.1,88,34
10/6/2022,26.1,88,37.6
10/7/2022,26.1,85,46
10/8/2022,27.1,81,
10/9/2022,26.8,84,
10/10/2022,26.9,81,1.2
10/11/2022,27.7,78,
10/12/2022,26.7,83,
10/13/2022,26.7,81,0
10/14/2022,27.1,77,
10/15/2022,25.6,86,5
10/16/2022,25.3,90,51.2
10/17/2022,25.6,85,16.2
10/18/2022,25.9,88,36
10/19/2022,26.3,84,34.5
10/20/2022,26.8,81,43.5
10/21/2022,26.8,78,7.5
10/22/2022,27.1,80,
10/23/2022,26.4,86,8888
10/24/2022,27,82,18.6
10/25/2022,27.6,80,
10/26/2022,26.9,86,0
10/27/2022,26.4,87,0
10/28/2022,26.8,85,
10/29/2022,26.6,86,
10/30/2022,25.7,91,58.5
10/31/2022,26.1,88,5
11/1/2022,26.2,86,70.4
11/2/2022,25.7,88,
11/3/2022,24.8,91,3.5
11/4/2022,25.2,90,62
11/5/2022,26.1,85,34.1
11/6/2022,26.6,83,
11/7/2022,25.4,91,1.3
11/8/2022,26.2,87,89.6
11/9/2022,27,84,
11/10/2022,25.7,92,
11/11/2022,25.3,91,18.7
11/12/2022,25.7,90,32
11/13/2022,25.8,88,6
11/14/2022,25.8,89,3.7
11/15/2022,26.8,87,18.5
11/16/2022,26.4,87,4
11/17/2022,27.3,83,3
11/18/2022,27.7,82,1.3
11/19/2022,27.6,80,0
11/20/2022,27.5,76,0
11/21/2022,27.4,78,
11/22/2022,27.6,78,
11/23/2022,26.7,82,8888
11/24/2022,26.9,80,15.3
11/25/2022,27.3,81,1
11/26/2022,27.4,78,
11/27/2022,27.3,81,
11/28/2022,27.9,78,0
11/29/2022,26.4,84,8888
11/30/2022,26.2,85,1.6
12/1/2022,26,87,18.2
12/2/2022,26,85,
12/3/2022,26.1,85,
12/4/2022,26.2,88,0
12/5/2022,26.6,83,0
12/6/2022,26.7,85,
12/7/2022,26.2,88,8888
12/8/2022,25.6,89,26.8
12/9/2022,26.3,86,
12/10/2022,25.1,88,
12/11/2022,24.7,90,49.6
12/12/2022,25.8,86,15.8
12/13/2022,24.5,95,19.6
12/14/2022,25.2,92,126.4
12/15/2022,25.8,88,34.3
12/16/2022,26.8,85,4
12/17/2022,26.9,82,1
12/18/2022,23.9,96,19
12/19/2022,25.6,90,70.3
12/20/2022,25,93,26.9
12/21/2022,26.3,88,6
12/22/2022,26.8,86,21.5
12/23/2022,27.3,80,8888
12/24/2022,27.1,78,
12/25/2022,26.9,83,8888
12/26/2022,26.5,86,0.9
12/27/2022,26.7,82,0
12/28/2022,27.1,80,
12/29/2022,24.5,92,
12/30/2022,24.9,83,21.5
12/31/2022,26,81,
1/1/2023,26.6,77,
1/2/2023,26.5,81,0
1/3/2023,27.2,78,
1/4/2023,27.3,79,8888
1/5/2023,27.1,79,
1/6/2023,26.8,80,
1/7/2023,25.5,87,8888
1/8/2023,25.9,82,6.5
1/9/2023,26,82,0
1/10/2023,26.4,80,0
1/11/2023,26.1,81,0
1/12/2023,27.1,78,
1/13/2023,26.1,86,
1/14/2023,26.4,84,17.8
1/15/2023,26.5,85,
1/16/2023,26.3,85,0
1/17/2023,25.3,76,8888
1/18/2023,25.5,77,0
1/19/2023,26.6,77,
1/20/2023,26.4,82,
1/21/2023,23.5,96,77.5
1/22/2023,26.3,82,130
1/23/2023,24.7,93,23.5
1/24/2023,25,87,57.6
1/25/2023,25.9,83,2.8
1/26/2023,24.6,90,101.4
1/27/2023,25.1,88,71.8
1/28/2023,26.2,84,80
1/29/2023,26,86,14.5
1/30/2023,26.2,84,16.8
1/31/2023,24.6,90,3.5
2/1/2023,26.2,79,52.3
2/2/2023,26.9,80,
2/3/2023,27.1,82,
2/4/2023,24.7,92,5.5
2/5/2023,25.7,86,17.8
2/6/2023,25.4,86,15
2/7/2023,25.9,84,
2/8/2023,25.8,84,8.2
2/9/2023,26.6,80,8888
2/10/2023,23.8,91,8888
2/11/2023,26.1,82,200
2/12/2023,26.9,80,8888
2/13/2023,26.8,82,2.5
2/14/2023,27,80,8888
2/15/2023,26.6,80,2.9
2/16/2023,26.9,84,
2/17/2023,25.9,86,8.3
2/18/2023,26.1,81,31.9
2/19/2023,26.7,74,0
2/20/2023,27.1,77,0
2/21/2023,27,81,
2/22/2023,27.2,79,8888
2/23/2023,27.1,86,2
2/24/2023,26.6,78,0
2/25/2023,26.6,76,0
2/26/2023,24.7,83,0
2/27/2023,27.1,74,9.5
2/28/2023,26.4,81,
3/1/2023,26.3,81,7.4
3/2/2023,27.5,73,1.5
3/3/2023,26.3,79,0
3/4/2023,27.3,71,8888
3/5/2023,26.8,72,0
3/6/2023,26.3,70,
3/7/2023,26.8,73,0
3/8/2023,27.2,74,
3/9/2023,26.2,80,0
3/10/2023,25,88,8888
3/11/2023,26.2,82,112.5
3/12/2023,26.4,84,4.2
3/13/2023,25.8,85,46.5
3/14/2023,26.4,76,8888
3/15/2023,26.6,80,0
3/16/2023,27.2,75,0
3/17/2023,27.3,79,0
3/18/2023,27.1,79,0
3/19/2023,26.8,82,8888
3/20/2023,26.1,88,8888
3/21/2023,26.7,82,32.5
3/22/2023,27.8,79,0
3/23/2023,27.2,81,0
3/24/2023,26.6,83,0
3/25/2023,27.3,79,0
3/26/2023,27.4,80,
3/27/2023,26.9,85,0
3/28/2023,27.6,82,49
3/29/2023,27.3,79,0
3/30/2023,26.9,77,
3/31/2023,27.2,78,0
4/1/2023,27.8,74,
4/2/2023,27.6,71,0
4/3/2023,27.1,76,0
4/4/2023,27,76,0
4/5/2023,27,67,
4/6/2023,27.6,75,0
4/7/2023,26.4,80,
4/8/2023,27.1,78,45
4/9/2023,27.7,75,0
4/10/2023,27.9,77,0
4/11/2023,27.8,78,
4/12/2023,28.2,78,0
4/13/2023,28.6,77,
4/14/2023,28.5,74,0
4/15/2023,28,72,0
4/16/2023,28.3,80,0
4/17/2023,28.9,77,0
4/18/2023,28.7,77,0
4/19/2023,28.7,79,
4/20/2023,27,80,0
4/21/2023,28.6,74,0
4/22/2023,27.8,85,
4/23/2023,27.5,83,0
4/24/2023,26.9,86,11
4/25/2023,28.1,77,2.5
4/26/2023,28.6,77,0
4/27/2023,27.2,86,1.3
4/28/2023,27.6,83,8888
4/29/2023,28.1,81,0
4/30/2023,28.8,78,8888
5/1/2023,29.5,76,
5/2/2023,27,83,0
5/3/2023,27.5,87,37.8
5/4/2023,27.2,85,13
5/5/2023,27.7,82,0.8
5/6/2023,26.8,85,8888
5/7/2023,28.6,79,8
5/8/2023,28.5,72,3.1
5/9/2023,28,76,0.2
5/10/2023,29,67,1.1
5/11/2023,29.3,74,
5/12/2023,29.6,70,0
5/13/2023,29.3,69,0
5/14/2023,30,66,0
5/15/2023,29.4,66,
5/16/2023,29.1,71,
5/17/2023,29.3,68,0
5/18/2023,29,74,0
5/19/2023,28.9,74,0
5/20/2023,29.1,82,8888
5/21/2023,28.7,78,
5/22/2023,27.7,81,0
5/23/2023,28.6,79,0.5
5/24/2023,29.2,74,8888
5/25/2023,29.2,80,0
5/26/2023,28.9,73,8888
5/27/2023,29,70,
5/28/2023,29.8,61,0
5/29/2023,28.1,77,0
5/30/2023,29.5,90,8888
5/31/2023,26.2,84,8888
6/1/2023,29.4,68,15.8
6/2/2023,29.8,72,0
6/3/2023,26.9,81,20
6/4/2023,28.6,73,13
6/5/2023,28.6,70,0
6/6/2023,27.5,74,5
6/7/2023,29,63,2
6/8/2023,29.1,65,
6/9/2023,29.1,67,0
6/10/2023,28.7,70,0
6/11/2023,30,61,8888
6/12/2023,29.4,61,0
6/13/2023,29.9,56,
6/14/2023,29.6,66,
6/15/2023,28.4,66,0
6/16/2023,28.2,69,0
6/17/2023,29.6,54,6.5
6/18/2023,29.7,55,8888
6/19/2023,29.3,54,
6/20/2023,28.9,64,0
6/21/2023,29.4,62,0
6/22/2023,29.1,70,0
6/23/2023,28.7,73,0
6/24/2023,29.2,71,0
6/25/2023,29.8,66,
6/26/2023,29.4,66,
6/27/2023,28.7,65,0
6/28/2023,28.7,68,0
6/29/2023,27.6,78,0
6/30/2023,24.5,92,10
7/1/2023,26,78,66
7/2/2023,28.1,69,18.3
7/3/2023,28.2,70,0
7/4/2023,28.3,62,0
7/5/2023,29.1,65,0
7/6/2023,29.3,70,0
7/7/2023,29.1,71,
7/8/2023,28.6,67,0
7/9/2023,27.5,75,0
7/10/2023,26.7,77,0.2
7/11/2023,27.6,71,8
7/12/2023,28.1,71,0
7/13/2023,28.3,62,0
7/14/2023,27.3,67,0
7/15/2023,29.5,55,0
7/16/2023,29.7,56,0
7/17/2023,29.6,59,0
7/18/2023,29.1,67,0
7/19/2023,28.4,65,1.2
7/20/2023,29.6,58,6.2
7/21/2023,30.2,58,0
7/22/2023,29.6,58,0
7/23/2023,29.9,57,
7/24/2023,30.3,57,0
7/25/2023,30.3,58,0
7/26/2023,29.5,61,0
7/27/2023,29.9,58,0
7/28/2023,29.2,60,0
7/29/2023,30.4,60,0
7/30/2023,27.3,80,2.5
7/31/2023,27.8,78,9.2
8/1/2023,27.6,71,2.7
8/2/2023,30.3,54,9
8/3/2023,30.3,56,0
8/4/2023,29.6,60,0
8/5/2023,29.2,70,
8/6/2023,29.3,64,0
8/7/2023,27.2,76,0
8/8/2023,27.8,77,26
8/9/2023,26.9,83,0
8/10/2023,27,78,0.3
8/11/2023,28,74,8888
8/12/2023,28.7,73,
8/13/2023,26.7,76,0
8/14/2023,27.6,70,12.7
8/15/2023,28.5,66,8888
8/16/2023,27.4,75,
8/17/2023,28.2,71,8888
8/18/2023,28.4,69,0
8/19/2023,28,77,
8/20/2023,28.6,68,0
8/21/2023,28.6,67,0
8/22/2023,28.8,71,
8/23/2023,28.1,77,0
8/24/2023,26.9,76,8888
8/25/2023,27.6,74,3
8/26/2023,27.8,65,0
8/27/2023,27.2,71,
8/28/2023,28.6,63,0
8/29/2023,28.2,63,0
8/30/2023,29,59,8888
8/31/2023,27.7,65,0
9/1/2023,27.6,62,0.5
9/2/2023,28.6,60,1.5
9/3/2023,27.9,70,
9/4/2023,24.8,89,25.5
9/5/2023,26.3,70,14.2
9/6/2023,27.3,73,4.8
9/7/2023,28.2,71,0
9/8/2023,28.4,66,0
9/9/2023,28.6,65,
9/10/2023,27.3,75,8888
9/11/2023,28.2,75,8888
9/12/2023,29.3,71,0.3
9/13/2023,29.1,72,0
9/14/2023,27.2,75,0
9/15/2023,27,78,0.5
9/16/2023,26.9,79,5.5
9/17/2023,28.2,73,1
9/18/2023,27.8,79,0
9/19/2023,27.5,81,2.9
9/20/2023,27.7,76,20.2
9/21/2023,26.5,84,8888
9/22/2023,26.7,77,6
9/23/2023,26.7,76,0
9/24/2023,26.7,75,23
9/25/2023,27.5,67,6.5
9/26/2023,28,74,1.2
9/27/2023,25.9,83,7.5
9/28/2023,27.2,75,10.5
9/29/2023,29.1,63,0
9/30/2023,28.4,74,0
10/1/2023,27.6,74,0
10/2/2023,28.3,71,
10/3/2023,28.1,71,8888
10/4/2023,26.9,81,0
10/5/2023,26.8,79,21.8
10/6/2023,27.6,78,8888
10/7/2023,26,86,0.5
10/8/2023,27.4,79,36.4
10/9/2023,27.7,80,1
10/10/2023,27.1,81,3.1
10/11/2023,25.9,86,8888
10/12/2023,26.6,85,7
10/13/2023,26.3,87,30.5
10/14/2023,25,89,8888
10/15/2023,25.9,83,29
10/16/2023,26.9,78,0
10/17/2023,27.2,78,8888
10/18/2023,27.6,77,8888
10/19/2023,26.4,85,0.8
10/20/2023,26.9,80,8888
10/21/2023,26.3,82,4
10/22/2023,25.9,83,11
10/23/2023,26.1,83,3
10/24/2023,26.4,82,8888
10/25/2023,27.2,79,8888
10/26/2023,27.1,78,0
10/27/2023,26.5,84,0
10/28/2023,27.1,77,39
10/29/2023,27.5,76,8888
10/30/2023,26.3,87,8.4
10/31/2023,26.2,83,4.1
11/1/2023,25.8,86,8888
11/2/2023,26.2,85,6.3
11/3/2023,26.9,84,53.7
11/4/2023,27.2,82,8888
11/5/2023,27.4,81,8888
11/6/2023,27.3,82,8888
11/7/2023,27.6,81,20.8
11/8/2023,26.7,82,0
11/9/2023,26.3,82,8888
11/10/2023,27.5,78,8888
11/11/2023,26.4,85,0
11/12/2023,26.5,82,8888
11/13/2023,26,86,0
11/14/2023,26.3,84,11.4
11/15/2023,25.6,87,8888
11/16/2023,26.8,85,8888
11/17/2023,26.8,87,29.5
11/18/2023,26.5,87,4.5
11/19/2023,27.6,82,6.5
11/20/2023,28,80,2.5
11/21/2023,26.5,84,8888
11/22/2023,26.8,82,1.5
11/23/2023,27.3,80,0
11/24/2023,26.7,84,10.4
11/25/2023,25.3,88,0.5
11/26/2023,25.7,88,126
11/27/2023,26.2,84,8.7
11/28/2023,26,87,38
11/29/2023,25.3,92,82.8
11/30/2023,26.2,87,8.8
12/1/2023,26.1,87,8.2
12/2/2023,26.5,84,6
12/3/2023,26.4,84,2
12/4/2023,27.2,82,1
12/5/2023,25.9,89,9.4
12/6/2023,26.3,86,0
12/7/2023,26.6,84,24.7
12/8/2023,27.4,79,
12/9/2023,27.7,81,0
12/10/2023,27,84,6
12/11/2023,26.4,86,8888
12/12/2023,25.8,87,29.5
12/13/2023,26.4,82,0
12/14/2023,27.2,82,15.5
12/15/2023,26.7,86,
12/16/2023,25.8,88,5.5
12/17/2023,27,82,28.5
12/18/2023,26.6,86,0
12/19/2023,27.4,76,2.5
12/20/2023,26.5,81,0
12/21/2023,27.5,78,11.5
12/22/2023,27.5,75,0
12/23/2023,27.5,80,1
12/24/2023,25.1,93,13
12/25/2023,25.1,91,29.5
12/26/2023,26.9,80,11.8
12/27/2023,26.9,78,0
12/28/2023,27.7,76,0
12/29/2023,26.9,84,0
12/30/2023,26.6,86,1.3
12/31/2023,27,78,11
1/1/2024,27.2,76,2.5
1/2/2024,27.6,78,0
1/3/2024,26.9,83,1
1/4/2024,27.3,80,2
1/5/2024,27.4,79,0.6
1/6/2024,27,79,8888
1/7/2024,27.8,75,8888
1/8/2024,27.3,80,0
1/9/2024,26.6,81,8888
1/10/2024,26.8,81,0.7
1/11/2024,27.4,78,5
1/12/2024,27.1,75,0
1/13/2024,27,78,0
1/14/2024,27.1,76,
1/15/2024,27.3,76,0
1/16/2024,27.5,77,
1/17/2024,24.7,92,6.5
1/18/2024,26.9,77,35.7
1/19/2024,26.5,81,0
1/20/2024,27.4,78,0
1/21/2024,27,79,0
1/22/2024,27,78,8888
1/23/2024,26.7,81,
1/24/2024,27.3,78,0
1/25/2024,26.8,81,2.9
1/26/2024,26,85,75
1/27/2024,26.3,84,52.2
1/28/2024,25.9,88,0.8
