Date,Year,Month,Day,RH,Q,S,data_quality,source_priority,is_outlier_RH
2013-04-09,2013,4,9,76.8,1,5,high,5,False
2013-04-10,2013,4,10,77.9,1,5,high,5,False
2013-04-11,2013,4,11,77.6,1,5,high,5,False
2013-04-12,2013,4,12,77.3,1,5,high,5,False
2013-04-13,2013,4,13,76.6,1,5,high,5,False
2013-04-14,2013,4,14,77.0,1,5,high,5,False
2013-04-15,2013,4,15,81.7,1,5,high,5,False
2013-04-16,2013,4,16,81.6,1,5,high,5,False
2013-04-17,2013,4,17,75.3,1,5,high,5,False
2013-04-18,2013,4,18,75.1,1,5,high,5,False
2013-04-19,2013,4,19,71.1,1,5,high,5,False
2013-04-20,2013,4,20,76.1,1,5,high,5,False
2013-04-21,2013,4,21,72.7,1,5,high,5,False
2013-04-22,2013,4,22,72.9,1,5,high,5,False
2013-04-23,2013,4,23,76.5,1,5,high,5,False
2013-04-24,2013,4,24,77.2,1,5,high,5,False
2013-04-25,2013,4,25,75.2,1,5,high,5,False
2013-04-26,2013,4,26,73.1,1,5,high,5,False
2013-04-27,2013,4,27,76.0,1,5,high,5,False
2013-04-28,2013,4,28,70.6,1,5,high,5,False
2013-04-29,2013,4,29,77.5,1,5,high,5,False
2013-04-30,2013,4,30,79.8,1,5,high,5,False
2013-05-01,2013,5,1,76.1,1,5,high,5,False
2013-05-02,2013,5,2,80.0,1,5,high,5,False
2013-05-03,2013,5,3,77.4,1,5,high,5,False
2013-05-04,2013,5,4,82.5,1,5,high,5,False
2013-05-05,2013,5,5,80.7,1,5,high,5,False
2013-05-06,2013,5,6,78.0,1,5,high,5,False
2013-05-07,2013,5,7,78.1,1,1,high,1,False
2013-05-08,2013,5,8,84.7,2,1,high,1,False
2013-05-09,2013,5,9,84.3,2,1,high,1,False
2013-05-10,2013,5,10,89.8,2,1,high,1,False
2013-05-11,2013,5,11,83.5,2,1,high,1,False
2013-05-12,2013,5,12,83.1,2,1,high,1,False
2013-05-13,2013,5,13,80.7,2,1,high,1,False
2013-05-14,2013,5,14,78.3,2,1,high,1,False
2013-05-15,2013,5,15,76.8,2,1,high,1,False
2013-05-17,2013,5,17,80.3,2,1,high,1,False
2013-05-18,2013,5,18,77.5,2,1,high,1,False
2013-05-19,2013,5,19,78.7,2,1,high,1,False
2013-05-20,2013,5,20,81.5,2,1,high,1,False
2013-05-21,2013,5,21,74.4,2,1,high,1,False
2013-05-22,2013,5,22,79.5,2,1,high,1,False
2013-05-23,2013,5,23,82.7,2,1,high,1,False
2013-05-24,2013,5,24,80.3,2,1,high,1,False
2013-05-25,2013,5,25,78.3,2,1,high,1,False
2013-05-26,2013,5,26,76.4,2,1,high,1,False
2013-05-27,2013,5,27,75.6,2,1,high,1,False
2013-05-28,2013,5,28,75.6,2,1,high,1,False
2013-05-29,2013,5,29,73.2,2,1,high,1,False
2013-05-30,2013,5,30,74.0,2,1,high,1,False
2013-05-31,2013,5,31,76.4,2,1,high,1,False
2013-06-01,2013,6,1,77.9,2,1,high,1,False
2013-06-02,2013,6,2,78.7,2,1,high,1,False
2013-06-03,2013,6,3,78.3,2,1,high,1,False
2013-06-04,2013,6,4,77.1,2,1,high,1,False
2013-06-05,2013,6,5,79.1,2,1,high,1,False
2013-06-06,2013,6,6,77.1,2,1,high,1,False
2013-06-07,2013,6,7,74.4,2,1,high,1,False
2013-06-08,2013,6,8,80.3,2,1,high,1,False
2013-06-09,2013,6,9,79.9,2,1,high,1,False
2013-06-10,2013,6,10,77.1,2,1,high,1,False
2013-06-11,2013,6,11,77.9,2,1,high,1,False
2013-06-12,2013,6,12,76.4,2,1,high,1,False
2013-06-13,2013,6,13,76.4,2,1,high,1,False
2013-06-14,2013,6,14,77.1,2,1,high,1,False
2013-06-15,2013,6,15,79.5,2,1,high,1,False
2013-06-16,2013,6,16,77.1,2,1,high,1,False
2013-06-17,2013,6,17,76.0,2,1,high,1,False
2013-06-18,2013,6,18,75.6,2,1,high,1,False
2013-06-19,2013,6,19,72.0,2,1,high,1,False
2013-06-20,2013,6,20,72.0,2,1,high,1,False
2013-06-21,2013,6,21,72.8,2,1,high,1,False
2013-06-22,2013,6,22,72.8,2,1,high,1,False
2013-06-23,2013,6,23,74.4,2,1,high,1,False
2013-06-24,2013,6,24,74.8,2,1,high,1,False
2013-06-25,2013,6,25,77.5,2,1,high,1,False
2013-06-26,2013,6,26,72.4,2,1,high,1,False
2013-06-27,2013,6,27,76.4,2,1,high,1,False
2013-06-28,2013,6,28,74.4,2,1,high,1,False
2013-06-29,2013,6,29,72.8,2,1,high,1,False
2013-06-30,2013,6,30,76.8,2,1,high,1,False
2013-07-01,2013,7,1,76.8,2,1,high,1,False
2013-07-02,2013,7,2,83.1,2,1,high,1,False
2013-07-03,2013,7,3,76.0,2,1,high,1,False
2013-07-04,2013,7,4,74.0,2,1,high,1,False
2013-07-05,2013,7,5,74.0,2,1,high,1,False
2013-07-06,2013,7,6,77.1,2,1,high,1,False
2013-07-07,2013,7,7,74.8,2,1,high,1,False
2013-07-08,2013,7,8,77.9,2,1,high,1,False
2013-07-09,2013,7,9,78.3,2,1,high,1,False
2013-07-10,2013,7,10,75.6,2,1,high,1,False
2013-07-11,2013,7,11,70.8,2,1,high,1,False
2013-07-12,2013,7,12,74.4,2,1,high,1,False
2013-07-13,2013,7,13,76.0,2,1,high,1,False
2013-07-14,2013,7,14,76.4,2,1,high,1,False
2013-07-15,2013,7,15,77.5,2,1,high,1,False
2013-07-16,2013,7,16,75.2,2,1,high,1,False
2013-07-17,2013,7,17,75.6,2,1,high,1,False
2013-07-18,2013,7,18,71.6,2,1,high,1,False
2013-07-19,2013,7,19,72.0,2,1,high,1,False
2013-07-20,2013,7,20,72.0,2,1,high,1,False
2013-07-21,2013,7,21,72.0,2,1,high,1,False
2013-07-22,2013,7,22,76.0,2,1,high,1,False
2013-07-23,2013,7,23,76.8,2,1,high,1,False
2013-07-24,2013,7,24,72.4,2,1,high,1,False
2013-07-25,2013,7,25,72.8,2,1,high,1,False
2013-07-26,2013,7,26,73.2,2,1,high,1,False
2013-07-27,2013,7,27,78.3,2,1,high,1,False
2013-07-28,2013,7,28,78.7,2,1,high,1,False
2013-07-29,2013,7,29,77.1,2,1,high,1,False
2013-07-30,2013,7,30,78.7,2,1,high,1,False
2013-07-31,2013,7,31,75.2,2,1,high,1,False
2013-08-01,2013,8,1,75.2,2,1,high,1,False
2013-08-02,2013,8,2,78.7,2,1,high,1,False
2013-08-03,2013,8,3,77.9,2,1,high,1,False
2013-08-04,2013,8,4,77.9,2,1,high,1,False
2013-08-05,2013,8,5,81.9,2,1,high,1,False
2013-08-06,2013,8,6,77.5,2,1,high,1,False
2013-08-07,2013,8,7,76.0,2,1,high,1,False
2013-08-08,2013,8,8,77.9,2,1,high,1,False
2013-08-09,2013,8,9,76.8,2,1,high,1,False
2013-08-10,2013,8,10,76.8,2,1,high,1,False
2013-08-11,2013,8,11,74.0,2,1,high,1,False
2013-08-12,2013,8,12,74.4,2,1,high,1,False
2013-08-13,2013,8,13,72.8,2,1,high,1,False
2013-08-14,2013,8,14,74.8,2,1,high,1,False
2013-08-15,2013,8,15,75.2,2,1,high,1,False
2013-08-16,2013,8,16,74.0,2,1,high,1,False
2013-08-17,2013,8,17,78.7,2,1,high,1,False
2013-08-18,2013,8,18,78.3,2,1,high,1,False
2013-08-19,2013,8,19,78.7,2,1,high,1,False
2013-08-20,2013,8,20,79.1,2,1,high,1,False
2013-08-21,2013,8,21,78.7,2,1,high,1,False
2013-08-22,2013,8,22,76.4,2,1,high,1,False
2013-08-23,2013,8,23,77.9,2,1,high,1,False
2013-08-24,2013,8,24,77.5,2,1,high,1,False
2013-08-25,2013,8,25,75.2,2,1,high,1,False
2013-08-26,2013,8,26,78.7,2,1,high,1,False
2013-08-27,2013,8,27,75.6,2,1,high,1,False
2013-08-28,2013,8,28,78.3,2,1,high,1,False
2013-08-29,2013,8,29,77.1,2,1,high,1,False
2013-08-30,2013,8,30,78.3,2,1,high,1,False
2013-08-31,2013,8,31,78.7,2,1,high,1,False
2013-09-01,2013,9,1,80.7,2,1,high,1,False
2013-09-02,2013,9,2,84.7,2,1,high,1,False
2013-09-03,2013,9,3,82.3,2,1,high,1,False
2013-09-04,2013,9,4,74.4,2,1,high,1,False
2013-09-05,2013,9,5,79.1,2,1,high,1,False
2013-09-06,2013,9,6,76.4,2,1,high,1,False
2013-09-07,2013,9,7,75.2,2,1,high,1,False
2013-09-08,2013,9,8,77.1,2,1,high,1,False
2013-09-09,2013,9,9,75.6,2,1,high,1,False
2013-09-10,2013,9,10,77.1,2,1,high,1,False
2013-09-11,2013,9,11,78.3,2,1,high,1,False
2013-09-12,2013,9,12,81.1,2,1,high,1,False
2013-09-13,2013,9,13,78.7,2,1,high,1,False
2013-09-14,2013,9,14,74.0,2,1,high,1,False
2013-09-15,2013,9,15,70.8,2,1,high,1,False
2013-09-16,2013,9,16,74.4,2,1,high,1,False
2013-09-17,2013,9,17,76.8,2,1,high,1,False
2013-09-18,2013,9,18,74.8,2,1,high,1,False
2013-09-19,2013,9,19,74.0,2,1,high,1,False
2013-09-20,2013,9,20,76.0,2,1,high,1,False
2013-09-21,2013,9,21,76.4,2,1,high,1,False
2013-09-22,2013,9,22,76.0,2,1,high,1,False
2013-09-23,2013,9,23,76.4,2,1,high,1,False
2013-09-24,2013,9,24,78.7,2,1,high,1,False
2013-09-25,2013,9,25,76.4,2,1,high,1,False
2013-09-26,2013,9,26,73.6,2,1,high,1,False
2013-09-27,2013,9,27,76.8,2,1,high,1,False
2013-09-28,2013,9,28,76.0,2,1,high,1,False
2013-09-29,2013,9,29,76.8,2,1,high,1,False
2013-09-30,2013,9,30,74.4,2,1,high,1,False
2013-10-01,2013,10,1,76.4,2,1,high,1,False
2013-10-02,2013,10,2,77.5,2,1,high,1,False
2013-10-03,2013,10,3,73.6,2,1,high,1,False
2013-10-04,2013,10,4,73.6,2,1,high,1,False
2013-10-05,2013,10,5,72.0,2,1,high,1,False
2013-10-06,2013,10,6,71.2,2,1,high,1,False
2013-10-07,2013,10,7,76.8,2,1,high,1,False
2013-10-08,2013,10,8,72.0,2,1,high,1,False
2013-10-09,2013,10,9,76.8,2,1,high,1,False
2013-10-10,2013,10,10,76.8,2,1,high,1,False
2013-10-11,2013,10,11,79.5,2,1,high,1,False
2013-10-12,2013,10,12,76.0,2,1,high,1,False
2013-10-13,2013,10,13,77.1,2,1,high,1,False
2013-10-14,2013,10,14,77.1,2,1,high,1,False
2013-10-15,2013,10,15,77.5,2,1,high,1,False
2013-10-16,2013,10,16,79.5,2,1,high,1,False
2013-10-17,2013,10,17,84.3,2,1,high,1,False
2013-10-18,2013,10,18,77.5,2,1,high,1,False
2013-10-19,2013,10,19,78.3,2,1,high,1,False
2013-10-20,2013,10,20,75.6,2,1,high,1,False
2013-10-21,2013,10,21,75.2,2,1,high,1,False
2013-10-22,2013,10,22,73.6,2,1,high,1,False
2013-10-23,2013,10,23,76.0,2,1,high,1,False
2013-10-24,2013,10,24,76.0,2,1,high,1,False
2013-10-25,2013,10,25,74.8,2,1,high,1,False
2013-10-26,2013,10,26,79.5,2,1,high,1,False
2013-10-27,2013,10,27,76.8,2,1,high,1,False
2013-10-28,2013,10,28,74.0,2,1,high,1,False
2013-10-29,2013,10,29,75.6,2,1,high,1,False
2013-10-30,2013,10,30,77.1,2,1,high,1,False
2013-10-31,2013,10,31,80.7,2,1,high,1,False
2013-11-01,2013,11,1,83.9,2,1,high,1,False
2013-11-02,2013,11,2,81.5,2,1,high,1,False
2013-11-03,2013,11,3,80.3,2,1,high,1,False
2013-11-04,2013,11,4,83.1,2,1,high,1,False
2013-11-05,2013,11,5,80.7,2,1,high,1,False
2013-11-06,2013,11,6,81.5,2,1,high,1,False
2013-11-07,2013,11,7,79.9,2,1,high,1,False
2013-11-08,2013,11,8,84.3,2,1,high,1,False
2013-11-09,2013,11,9,81.9,2,1,high,1,False
2013-11-10,2013,11,10,81.1,2,1,high,1,False
2013-11-11,2013,11,11,78.3,2,1,high,1,False
2013-11-12,2013,11,12,79.5,2,1,high,1,False
2013-11-13,2013,11,13,77.5,2,1,high,1,False
2013-11-14,2013,11,14,79.5,2,1,high,1,False
2013-11-15,2013,11,15,81.9,2,1,high,1,False
2013-11-16,2013,11,16,79.1,2,1,high,1,False
2013-11-17,2013,11,17,79.9,2,1,high,1,False
2013-11-18,2013,11,18,78.7,2,1,high,1,False
2013-11-19,2013,11,19,75.2,2,1,high,1,False
2013-11-20,2013,11,20,73.2,2,1,high,1,False
2013-11-21,2013,11,21,70.8,2,1,high,1,False
2013-11-22,2013,11,22,69.2,2,1,high,1,False
2013-11-23,2013,11,23,74.4,2,1,high,1,False
2013-11-24,2013,11,24,76.4,2,1,high,1,False
2013-11-25,2013,11,25,77.9,2,1,high,1,False
2013-11-26,2013,11,26,77.1,2,1,high,1,False
2013-11-27,2013,11,27,78.7,2,1,high,1,False
2013-11-28,2013,11,28,81.5,2,1,high,1,False
2013-11-29,2013,11,29,77.1,2,1,high,1,False
2013-11-30,2013,11,30,87.1,2,1,high,1,False
2013-12-01,2013,12,1,78.7,2,1,high,1,False
2013-12-02,2013,12,2,79.1,2,1,high,1,False
2013-12-03,2013,12,3,79.5,2,1,high,1,False
2013-12-04,2013,12,4,76.0,2,1,high,1,False
2013-12-05,2013,12,5,68.4,2,1,high,1,False
2013-12-06,2013,12,6,70.8,2,1,high,1,False
2013-12-07,2013,12,7,76.4,2,1,high,1,False
2013-12-08,2013,12,8,81.1,2,1,high,1,False
2013-12-09,2013,12,9,85.5,2,1,high,1,False
2013-12-10,2013,12,10,81.5,2,1,high,1,False
2013-12-11,2013,12,11,80.3,2,1,high,1,False
2013-12-12,2013,12,12,77.9,2,1,high,1,False
2013-12-13,2013,12,13,77.1,2,1,high,1,False
2013-12-14,2013,12,14,72.8,2,1,high,1,False
2013-12-15,2013,12,15,70.8,2,1,high,1,False
2013-12-16,2013,12,16,74.8,2,1,high,1,False
2013-12-17,2013,12,17,75.2,2,1,high,1,False
2013-12-18,2013,12,18,77.9,2,1,high,1,False
2013-12-19,2013,12,19,77.1,2,1,high,1,False
2013-12-20,2013,12,20,76.4,2,1,high,1,False
2013-12-21,2013,12,21,73.2,2,1,high,1,False
2013-12-22,2013,12,22,76.0,2,1,high,1,False
2013-12-23,2013,12,23,78.3,2,1,high,1,False
2013-12-24,2013,12,24,78.3,2,1,high,1,False
2013-12-25,2013,12,25,74.4,2,1,high,1,False
2013-12-26,2013,12,26,83.5,2,1,high,1,False
2013-12-27,2013,12,27,81.1,2,1,high,1,False
2013-12-28,2013,12,28,78.3,2,1,high,1,False
2013-12-29,2013,12,29,81.5,2,1,high,1,False
2013-12-30,2013,12,30,77.5,2,1,high,1,False
2013-12-31,2013,12,31,81.5,2,1,high,1,False
2014-01-01,2014,1,1,80.3,2,1,high,1,False
2014-01-02,2014,1,2,80.7,2,1,high,1,False
2014-01-03,2014,1,3,76.8,2,1,high,1,False
2014-01-04,2014,1,4,79.1,2,1,high,1,False
2014-01-05,2014,1,5,79.9,2,1,high,1,False
2014-01-06,2014,1,6,79.9,2,1,high,1,False
2014-01-07,2014,1,7,81.5,2,1,high,1,False
2014-01-08,2014,1,8,79.9,2,1,high,1,False
2014-01-09,2014,1,9,78.3,2,1,high,1,False
2014-01-10,2014,1,10,76.0,2,1,high,1,False
2014-01-11,2014,1,11,78.3,2,1,high,1,False
2014-01-12,2014,1,12,80.7,2,1,high,1,False
2014-01-13,2014,1,13,81.9,2,1,high,1,False
2014-01-14,2014,1,14,77.1,2,1,high,1,False
2014-01-15,2014,1,15,76.4,2,1,high,1,False
2014-01-16,2014,1,16,74.4,2,1,high,1,False
2014-01-17,2014,1,17,72.0,2,1,high,1,False
2014-01-18,2014,1,18,77.9,2,1,high,1,False
2014-01-19,2014,1,19,78.3,2,1,high,1,False
2014-01-20,2014,1,20,76.0,2,1,high,1,False
2014-01-21,2014,1,21,76.8,2,1,high,1,False
2014-01-22,2014,1,22,77.9,2,1,high,1,False
2014-01-23,2014,1,23,74.8,2,1,high,1,False
2014-01-24,2014,1,24,73.2,2,1,high,1,False
2014-01-25,2014,1,25,75.2,2,1,high,1,False
2014-01-26,2014,1,26,72.8,2,1,high,1,False
2014-01-27,2014,1,27,74.8,2,1,high,1,False
2014-01-28,2014,1,28,77.9,2,1,high,1,False
2014-01-29,2014,1,29,80.3,2,1,high,1,False
2014-01-30,2014,1,30,74.8,2,1,high,1,False
2015-05-07,2015,5,7,71.7,1,5,high,5,False
2015-05-08,2015,5,8,74.4,1,5,high,5,False
2015-05-09,2015,5,9,82.8,1,5,high,5,False
2015-05-10,2015,5,10,85.8,1,5,high,5,False
2015-05-11,2015,5,11,85.5,1,5,high,5,False
2015-05-12,2015,5,12,88.1,1,5,high,5,False
2015-05-13,2015,5,13,78.2,1,5,high,5,False
2015-05-14,2015,5,14,82.7,1,5,high,5,False
2015-05-15,2015,5,15,76.5,1,5,high,5,False
2015-05-16,2015,5,16,79.0,1,5,high,5,False
2015-05-17,2015,5,17,77.2,1,5,high,5,False
2015-05-18,2015,5,18,75.6,1,5,high,5,False
2015-05-19,2015,5,19,76.4,1,5,high,5,False
2015-05-20,2015,5,20,79.3,1,5,high,5,False
2015-05-21,2015,5,21,79.7,1,5,high,5,False
2015-05-22,2015,5,22,79.9,1,5,high,5,False
2015-05-23,2015,5,23,76.7,1,5,high,5,False
2015-05-24,2015,5,24,82.0,1,5,high,5,False
2015-05-25,2015,5,25,76.6,1,5,high,5,False
2015-05-26,2015,5,26,78.4,1,5,high,5,False
2015-05-27,2015,5,27,78.7,1,5,high,5,False
2015-05-28,2015,5,28,76.0,1,5,high,5,False
2015-05-29,2015,5,29,76.4,1,5,high,5,False
2015-05-30,2015,5,30,79.1,1,5,high,5,False
2015-05-31,2015,5,31,70.9,1,5,high,5,False
2015-06-01,2015,6,1,75.5,1,5,high,5,False
2015-06-02,2015,6,2,77.6,1,5,high,5,False
2015-06-03,2015,6,3,75.0,1,5,high,5,False
2015-06-04,2015,6,4,77.8,1,5,high,5,False
2015-06-05,2015,6,5,81.7,1,5,high,5,False
2015-06-06,2015,6,6,80.7,1,5,high,5,False
2015-06-07,2015,6,7,80.7,1,5,high,5,False
2015-06-08,2015,6,8,76.8,1,5,high,5,False
2015-06-09,2015,6,9,83.1,1,5,high,5,False
2015-06-10,2015,6,10,77.2,1,5,high,5,False
2015-06-11,2015,6,11,79.4,1,5,high,5,False
2015-06-12,2015,6,12,77.4,1,5,high,5,False
2015-06-13,2015,6,13,82.7,1,5,high,5,False
2015-06-14,2015,6,14,77.1,1,5,high,5,False
2015-06-15,2015,6,15,78.1,1,5,high,5,False
2015-06-16,2015,6,16,77.2,1,5,high,5,False
2015-06-17,2015,6,17,77.3,1,5,high,5,False
2015-06-18,2015,6,18,76.5,1,5,high,5,False
2015-06-19,2015,6,19,79.3,1,5,high,5,False
2015-06-20,2015,6,20,76.8,1,5,high,5,False
2015-06-21,2015,6,21,78.4,1,5,high,5,False
2015-06-22,2015,6,22,80.9,1,5,high,5,False
2015-06-23,2015,6,23,80.4,1,5,high,5,False
2015-06-24,2015,6,24,79.5,1,5,high,5,False
2015-06-25,2015,6,25,78.1,1,5,high,5,False
2015-06-26,2015,6,26,76.5,1,5,high,5,False
2015-06-27,2015,6,27,72.5,1,5,high,5,False
2015-06-28,2015,6,28,77.6,1,5,high,5,False
2015-06-29,2015,6,29,79.9,1,5,high,5,False
2015-06-30,2015,6,30,79.2,1,5,high,5,False
2015-07-01,2015,7,1,78.6,1,5,high,5,False
2015-07-02,2015,7,2,77.7,1,5,high,5,False
2015-07-03,2015,7,3,76.0,1,5,high,5,False
2015-07-04,2015,7,4,75.6,1,5,high,5,False
2015-07-05,2015,7,5,86.2,1,5,high,5,False
2015-07-06,2015,7,6,78.5,1,5,high,5,False
2015-07-07,2015,7,7,82.3,1,5,high,5,False
2015-07-08,2015,7,8,78.4,1,5,high,5,False
2015-07-09,2015,7,9,74.7,1,5,high,5,False
2015-07-10,2015,7,10,78.0,1,5,high,5,False
2015-07-11,2015,7,11,80.9,1,5,high,5,False
2015-07-12,2015,7,12,84.8,1,5,high,5,False
2015-07-13,2015,7,13,83.9,1,5,high,5,False
2015-07-14,2015,7,14,74.8,1,5,high,5,False
2015-07-15,2015,7,15,77.8,1,5,high,5,False
2015-07-16,2015,7,16,82.4,1,5,high,5,False
2015-07-17,2015,7,17,78.1,1,5,high,5,False
2015-07-18,2015,7,18,79.8,1,5,high,5,False
2015-07-19,2015,7,19,77.8,1,5,high,5,False
2015-07-20,2015,7,20,76.3,1,5,high,5,False
2015-07-21,2015,7,21,78.8,1,5,high,5,False
2015-07-22,2015,7,22,78.7,1,5,high,5,False
2015-07-23,2015,7,23,79.8,1,5,high,5,False
2015-07-24,2015,7,24,80.9,1,5,high,5,False
2015-07-25,2015,7,25,81.0,1,5,high,5,False
2015-07-26,2015,7,26,77.8,1,5,high,5,False
2015-07-27,2015,7,27,79.2,1,5,high,5,False
2015-07-28,2015,7,28,79.8,1,5,high,5,False
2015-07-29,2015,7,29,81.4,1,5,high,5,False
2015-07-30,2015,7,30,79.1,1,5,high,5,False
2015-07-31,2015,7,31,79.5,1,5,high,5,False
2015-08-01,2015,8,1,80.2,1,5,high,5,False
2015-08-02,2015,8,2,76.7,1,5,high,5,False
2015-08-03,2015,8,3,78.8,1,5,high,5,False
2015-08-04,2015,8,4,78.9,1,5,high,5,False
2015-08-05,2015,8,5,85.2,1,5,high,5,False
2015-08-06,2015,8,6,81.9,1,5,high,5,False
2015-08-07,2015,8,7,82.8,1,5,high,5,False
2015-08-08,2015,8,8,76.7,1,5,high,5,False
2015-08-09,2015,8,9,76.8,1,5,high,5,False
2015-08-10,2015,8,10,74.0,1,5,high,5,False
2015-08-11,2015,8,11,75.8,1,5,high,5,False
2015-08-12,2015,8,12,87.2,1,5,high,5,False
2015-08-13,2015,8,13,87.9,1,5,high,5,False
2015-08-14,2015,8,14,83.0,1,5,high,5,False
2015-08-15,2015,8,15,80.8,1,5,high,5,False
2015-08-16,2015,8,16,81.5,1,5,high,5,False
2015-08-17,2015,8,17,77.7,1,5,high,5,False
2015-08-18,2015,8,18,76.3,1,5,high,5,False
2015-08-19,2015,8,19,76.7,1,5,high,5,False
2015-08-20,2015,8,20,80.5,1,5,high,5,False
2015-08-21,2015,8,21,78.4,1,5,high,5,False
2015-08-22,2015,8,22,76.1,1,5,high,5,False
2015-08-23,2015,8,23,76.8,1,5,high,5,False
2015-08-24,2015,8,24,75.0,1,5,high,5,False
2015-08-25,2015,8,25,76.8,1,5,high,5,False
2015-08-26,2015,8,26,76.2,1,5,high,5,False
2015-08-27,2015,8,27,81.1,1,5,high,5,False
2015-08-28,2015,8,28,83.4,1,5,high,5,False
2015-08-29,2015,8,29,81.1,1,5,high,5,False
2015-08-30,2015,8,30,78.5,1,5,high,5,False
2015-08-31,2015,8,31,82.8,1,5,high,5,False
2015-09-01,2015,9,1,87.6,1,5,high,5,False
2015-09-02,2015,9,2,81.7,1,5,high,5,False
2015-09-03,2015,9,3,85.0,1,5,high,5,False
2015-09-04,2015,9,4,81.0,1,5,high,5,False
2015-09-05,2015,9,5,78.6,1,5,high,5,False
2015-09-06,2015,9,6,78.7,1,5,high,5,False
2015-09-07,2015,9,7,82.2,1,5,high,5,False
2015-09-08,2015,9,8,76.4,1,5,high,5,False
2015-09-09,2015,9,9,79.2,1,5,high,5,False
2015-09-10,2015,9,10,77.3,1,5,high,5,False
2015-09-11,2015,9,11,76.8,1,5,high,5,False
2015-09-12,2015,9,12,77.0,1,5,high,5,False
2015-09-13,2015,9,13,79.8,1,5,high,5,False
2015-09-14,2015,9,14,79.9,1,5,high,5,False
2015-09-15,2015,9,15,75.9,1,5,high,5,False
2015-09-16,2015,9,16,75.2,1,5,high,5,False
2015-09-17,2015,9,17,75.9,1,5,high,5,False
2015-09-18,2015,9,18,76.0,1,5,high,5,False
2015-09-19,2015,9,19,77.6,1,5,high,5,False
2015-09-20,2015,9,20,80.7,1,5,high,5,False
2015-09-21,2015,9,21,83.9,1,5,high,5,False
2015-09-22,2015,9,22,88.4,1,5,high,5,False
2015-09-23,2015,9,23,80.6,1,5,high,5,False
2015-09-24,2015,9,24,76.3,1,5,high,5,False
2015-09-25,2015,9,25,81.2,1,5,high,5,False
2015-09-26,2015,9,26,73.9,1,5,high,5,False
2015-09-27,2015,9,27,71.4,1,5,high,5,False
2015-09-28,2015,9,28,73.2,1,5,high,5,False
2015-09-29,2015,9,29,73.3,1,5,high,5,False
2015-09-30,2015,9,30,74.9,1,5,high,5,False
2015-10-01,2015,10,1,79.8,1,5,high,5,False
2015-10-02,2015,10,2,81.7,1,5,high,5,False
2015-10-03,2015,10,3,79.6,1,5,high,5,False
2015-10-04,2015,10,4,76.8,1,5,high,5,False
2015-10-05,2015,10,5,77.7,1,5,high,5,False
2015-10-06,2015,10,6,80.7,1,5,high,5,False
2015-10-07,2015,10,7,81.5,1,5,high,5,False
2015-10-08,2015,10,8,86.5,1,5,high,5,False
2015-10-09,2015,10,9,86.5,1,5,high,5,False
2015-10-10,2015,10,10,81.5,1,5,high,5,False
2015-10-11,2015,10,11,79.6,1,5,high,5,False
2015-10-12,2015,10,12,81.7,1,5,high,5,False
2015-10-13,2015,10,13,85.2,1,5,high,5,False
2015-10-14,2015,10,14,85.1,1,5,high,5,False
2015-10-15,2015,10,15,78.3,1,5,high,5,False
2015-10-16,2015,10,16,80.3,1,5,high,5,False
2015-10-17,2015,10,17,84.9,1,5,high,5,False
2015-10-18,2015,10,18,81.7,1,5,high,5,False
2015-10-19,2015,10,19,83.4,1,5,high,5,False
2015-10-20,2015,10,20,87.7,1,5,high,5,False
2015-10-21,2015,10,21,84.1,1,5,high,5,False
2015-10-22,2015,10,22,81.0,1,5,high,5,False
2015-10-23,2015,10,23,80.1,1,5,high,5,False
2015-10-24,2015,10,24,84.9,1,5,high,5,False
2015-10-25,2015,10,25,88.9,1,5,high,5,False
2015-10-26,2015,10,26,85.1,1,5,high,5,False
2015-10-27,2015,10,27,78.4,1,5,high,5,False
2015-10-28,2015,10,28,83.5,1,5,high,5,False
2015-10-29,2015,10,29,79.2,1,5,high,5,False
2015-10-30,2015,10,30,80.3,1,5,high,5,False
2015-10-31,2015,10,31,81.8,1,5,high,5,False
2015-11-01,2015,11,1,79.6,1,5,high,5,False
2015-11-02,2015,11,2,82.6,1,5,high,5,False
2015-11-03,2015,11,3,85.7,1,5,high,5,False
2015-11-04,2015,11,4,84.5,1,5,high,5,False
2015-11-05,2015,11,5,79.4,1,5,high,5,False
2015-11-06,2015,11,6,78.4,1,5,high,5,False
2015-11-07,2015,11,7,79.2,1,5,high,5,False
2015-11-08,2015,11,8,81.0,1,5,high,5,False
2015-11-09,2015,11,9,80.7,1,5,high,5,False
2015-11-10,2015,11,10,81.7,1,5,high,5,False
2015-11-11,2015,11,11,82.3,1,5,high,5,False
2015-11-12,2015,11,12,85.4,1,5,high,5,False
2015-11-13,2015,11,13,87.6,1,5,high,5,False
2015-11-14,2015,11,14,84.8,1,5,high,5,False
2015-11-15,2015,11,15,85.3,1,5,high,5,False
2015-11-16,2015,11,16,82.6,1,5,high,5,False
2015-11-17,2015,11,17,81.8,1,5,high,5,False
2015-11-18,2015,11,18,79.8,1,5,high,5,False
2015-11-19,2015,11,19,83.0,1,5,high,5,False
2015-11-20,2015,11,20,84.7,1,5,high,5,False
2015-11-21,2015,11,21,78.9,1,5,high,5,False
2015-11-22,2015,11,22,78.1,1,5,high,5,False
2015-11-23,2015,11,23,81.4,1,5,high,5,False
2015-11-24,2015,11,24,82.0,1,5,high,5,False
