Date,Year,Month,Day,Prec,StDev,%Time,Q,S
2018-06-09,2018,6,9,0.32,2.45,6.0,2,1
2018-06-10,2018,6,10,0.0,0.69,2.0,2,1
2018-06-11,2018,6,11,0.0,0.32,0.0,2,1
2018-06-12,2018,6,12,0.0,0.59,2.0,2,1
2018-06-13,2018,6,13,,0.48,1.0,0,1
2018-06-14,2018,6,14,0.0,0.32,1.0,2,1
2018-06-15,2018,6,15,,0.32,1.0,0,1
2018-06-16,2018,6,16,0.0,0.32,0.0,2,1
2018-06-17,2018,6,17,0.11,35.05,3.0,2,1
2018-06-18,2018,6,18,0.0,0.74,3.0,2,1
2018-06-19,2018,6,19,0.11,2.02,2.0,2,1
2018-06-20,2018,6,20,0.0,0.48,2.0,2,1
2018-06-21,2018,6,21,0.0,0.32,0.0,2,1
2018-06-22,2018,6,22,0.0,0.27,0.0,2,1
2018-06-23,2018,6,23,0.0,0.27,0.0,2,1
2018-06-24,2018,6,24,0.0,0.53,2.0,2,1
2018-06-25,2018,6,25,0.05,1.7,1.0,2,1
2018-06-26,2018,6,26,0.0,0.37,1.0,2,1
2018-06-27,2018,6,27,0.05,1.06,4.0,2,1
2018-06-28,2018,6,28,0.11,1.17,1.0,2,1
2018-06-29,2018,6,29,0.43,3.03,7.0,2,1
2018-06-30,2018,6,30,0.0,0.48,3.0,2,1
2018-07-01,2018,7,1,0.9,5.64,9.0,2,1
2018-07-02,2018,7,2,0.0,0.9,1.0,2,1
2018-07-03,2018,7,3,0.05,0.48,3.0,2,1
2018-07-04,2018,7,4,0.0,0.27,0.0,2,1
2018-07-05,2018,7,5,0.0,0.64,0.0,2,1
2018-07-06,2018,7,6,0.11,1.06,2.0,2,1
2018-07-07,2018,7,7,0.11,1.65,1.0,2,1
2018-07-08,2018,7,8,0.05,0.96,1.0,2,1
2018-07-09,2018,7,9,0.21,1.86,3.0,2,1
2018-07-10,2018,7,10,0.53,4.57,3.0,2,1
2018-07-11,2018,7,11,0.0,0.32,0.0,2,1
2018-07-12,2018,7,12,,0.32,1.0,0,1
2018-07-13,2018,7,13,0.27,12.34,11.0,2,1
2018-07-14,2018,7,14,0.05,1.97,13.0,2,1
2018-07-15,2018,7,15,0.05,1.6,17.0,2,1
2018-07-16,2018,7,16,0.11,2.55,19.0,2,1
2018-07-17,2018,7,17,0.0,3.03,20.0,2,1
2018-07-18,2018,7,18,,1.01,5.0,0,1
2018-07-19,2018,7,19,0.05,1.17,11.0,2,1
2018-07-20,2018,7,20,,0.96,7.0,0,1
2018-07-21,2018,7,21,0.0,0.74,8.0,2,1
2018-07-22,2018,7,22,,1.38,13.0,0,1
2018-07-23,2018,7,23,,1.17,18.0,0,1
2018-07-24,2018,7,24,0.0,1.28,12.0,2,1
2018-07-25,2018,7,25,0.21,6.7,9.0,2,1
2018-07-26,2018,7,26,0.37,1.49,13.0,2,1
2018-07-27,2018,7,27,0.0,0.53,3.0,2,1
2018-07-28,2018,7,28,0.05,1.44,1.0,2,1
2018-07-29,2018,7,29,0.48,24.89,7.0,2,1
2018-07-30,2018,7,30,0.0,0.32,0.0,2,1
2018-07-31,2018,7,31,0.0,0.64,0.0,2,1
