Date,SST,Prec,RH,WSPD,SWRad
2015-10-20,29.42,,87.7,,170.32
2015-10-21,29.38,,84.1,,110.74
2015-10-22,29.39,,81.0,,235.86
2015-10-23,29.34,,80.1,,281.15
2015-10-24,29.2,,84.9,,106.36
2015-10-25,29.21,,88.9,,179.16
2015-10-26,29.29,,85.1,,158.49
2015-10-27,29.6,,78.4,,194.96
2015-10-28,29.24,,83.5,,100.5
2015-10-29,29.54,,79.2,,197.24
2015-10-30,29.58,,80.3,,249.71
2015-10-31,29.48,,81.8,,126.12
2015-11-01,29.61,,79.6,,273.22
2015-11-02,29.43,,82.6,,166.21
2015-11-03,29.48,,85.7,,181.66
2015-11-04,29.46,,84.5,,155.57
2015-11-05,29.47,,79.4,,234.47
2015-11-06,29.47,,78.4,,262.35
2015-11-07,29.52,,79.2,,264.15
2015-11-08,29.56,,81.0,,276.62
2015-11-09,29.71,,80.7,,238.35
2015-11-10,29.63,,81.7,,162.75
2015-11-11,29.53,,82.3,,110.95
2015-11-12,29.53,,85.4,,71.58
2015-11-13,29.48,,87.6,,100.09
2015-11-14,29.4,,84.8,,207.97
2015-11-15,29.24,,85.3,,56.14
2015-11-16,29.51,,82.6,,253.38
2015-11-17,29.56,,81.8,,244.64
2015-11-18,29.78,,79.8,,293.51
2015-11-19,29.54,,83.0,,247.59
2015-11-20,29.37,,84.7,,137.76
2015-11-21,29.71,,78.9,,283.51
2015-11-22,29.48,,78.1,,232.07
2015-11-23,29.4,,81.4,,119.87
2015-11-24,29.53,,82.0,,214.87
2015-11-25,29.37,,83.4,,98.92
2015-11-26,29.39,,82.4,,297.98
2015-11-27,29.09,,83.7,,111.93
2015-11-28,28.83,,86.2,,88.65
2015-11-29,28.92,,81.5,,252.37
2015-11-30,29.0,,83.6,,114.14
2015-12-01,29.23,,83.4,,257.67
2015-12-02,29.1,,84.8,,97.73
2015-12-03,29.03,,87.0,,152.35
2015-12-04,28.94,,86.0,,82.13
2015-12-05,28.89,,90.5,,104.45
2015-12-06,29.09,,87.1,,134.04
2015-12-07,29.56,,80.8,,264.07
2015-12-08,29.37,,81.8,,273.02
2015-12-09,29.34,,82.5,,209.32
2015-12-10,29.25,,88.1,,130.07
2015-12-11,29.13,,84.8,,216.85
2015-12-12,28.99,,82.5,,94.32
2015-12-13,29.29,,82.2,,233.05
2015-12-14,29.37,,80.1,,244.37
2015-12-15,29.25,,78.7,,189.33
2015-12-16,29.82,,75.8,,284.71
2015-12-17,29.94,,74.7,,291.34
2015-12-18,29.92,,74.8,,280.31
2015-12-19,29.94,,75.3,,229.23
2015-12-20,29.83,,75.7,,224.88
2015-12-21,30.15,,74.3,,248.62
2015-12-22,29.87,,74.1,,279.95
2015-12-23,29.83,,76.1,,285.69
2015-12-24,30.01,,77.6,,268.93
2015-12-25,29.75,,79.7,,261.41
2015-12-26,30.1,,77.9,,223.01
2015-12-27,29.96,,78.2,,222.86
2015-12-28,29.95,,77.3,,280.4
2015-12-29,29.83,,78.6,,280.75
2015-12-30,29.92,,77.7,,288.36
2015-12-31,30.14,,74.6,,286.51
2016-01-01,30.44,,74.2,,282.49
2016-01-02,30.29,,71.7,,276.61
2016-01-03,30.13,,75.7,,271.46
2016-01-04,30.25,,77.2,,286.15
2016-01-05,30.33,,77.1,,279.63
2016-01-06,30.41,,76.0,,281.3
2016-01-07,30.49,,75.0,,286.47
2016-01-08,30.04,,80.8,,139.73
2016-01-09,30.26,,79.5,,265.43
2016-01-10,30.52,,79.0,,254.14
2016-01-11,30.28,,79.2,,230.31
2016-01-12,30.14,,78.7,,238.88
2016-01-13,29.8,,83.5,,34.52
2016-01-14,29.94,,81.5,,174.95
2016-01-15,29.84,,78.9,,191.12
2016-01-16,30.05,,80.2,,178.09
2016-01-17,29.9,,82.4,,107.44
2016-01-18,29.85,,78.9,,150.58
2016-01-19,29.84,,79.4,,216.09
2016-01-20,30.01,,78.8,,294.48
2016-01-21,30.33,,77.2,,291.96
2016-01-22,30.27,,78.1,,255.04
2016-01-23,30.46,,74.7,,285.39
2016-01-24,30.32,,75.8,,294.61
2016-01-25,30.19,,77.8,,299.52
2016-01-26,30.49,,75.6,,302.42
2016-01-27,30.48,,75.0,,300.63
2016-01-28,30.36,,77.7,,272.81
2016-01-29,29.9,,87.0,,149.32
2016-01-30,29.64,,78.6,,159.54
2016-01-31,29.72,,75.9,,232.26
2016-02-01,29.84,,79.5,,231.27
2016-02-02,29.95,,78.5,,256.15
2016-02-03,29.95,,79.6,,251.23
2016-02-04,30.03,,78.6,,267.92
2016-02-05,29.89,,83.0,,183.97
2016-02-06,29.67,,81.8,,126.03
2016-02-07,29.64,,83.1,,114.89
2016-02-08,29.55,,88.4,,212.81
2016-02-09,29.42,,78.5,,50.67
2016-02-10,29.4,,74.7,,144.98
2016-02-11,29.48,,77.1,,205.24
2016-02-12,29.58,,77.7,,246.72
2016-02-13,29.65,,77.1,,289.27
2016-02-14,29.63,,79.5,,295.5
2016-02-15,29.72,,79.6,,210.95
2016-02-16,29.8,,75.7,,294.44
2016-02-17,29.7,,77.5,,303.3
2016-02-18,29.74,,78.7,,264.6
2016-02-19,29.98,,78.1,,268.03
2016-02-20,29.98,,80.6,,252.72
2016-02-21,29.79,,81.5,,139.63
2016-02-22,30.09,,77.7,,291.8
2016-02-23,29.76,,81.8,,141.74
2016-02-24,30.19,,78.5,,253.48
2016-02-25,30.0,,78.4,,307.24
2016-02-26,30.14,,78.0,,200.5
2016-02-27,30.15,,81.0,,183.23
2016-02-29,30.25,0.0,79.1,2.1,298.0
2016-03-01,30.52,0.0,77.1,2.0,293.97
2016-03-02,30.72,0.0,75.5,1.5,292.62
2016-03-03,30.89,0.0,76.7,1.7,299.79
2016-03-04,31.06,0.54,75.9,0.7,292.18
2016-03-05,30.77,0.0,79.5,2.5,250.1
2016-03-06,30.72,0.0,79.5,2.2,277.4
2016-03-07,30.48,0.27,81.5,2.5,83.13
2016-03-08,30.76,0.05,76.7,2.6,303.37
2016-03-09,30.72,0.05,80.7,1.7,238.91
2016-03-10,30.58,1.02,81.9,2.8,156.54
2016-03-11,30.66,0.0,75.9,1.8,274.72
2016-03-12,30.43,0.22,79.5,2.5,97.0
2016-03-13,30.73,0.0,74.7,1.9,305.61
2016-03-14,30.9,0.0,77.5,1.3,298.89
2016-03-15,30.82,0.0,77.5,1.4,187.43
2016-03-16,30.55,0.86,84.3,3.8,96.11
2016-03-17,30.44,0.59,78.7,4.5,157.44
2016-03-18,30.57,0.43,79.9,3.5,268.0
2016-03-19,30.49,,86.3,4.2,139.98
2016-03-20,30.22,,85.1,7.0,120.28
2016-03-21,30.11,0.0,79.9,4.9,62.53
2016-03-22,30.08,0.86,83.5,3.9,184.29
2016-03-23,30.04,0.0,79.1,5.8,205.33
2016-03-24,30.04,0.0,79.9,4.4,261.29
2016-03-25,30.17,0.0,79.9,2.2,261.74
2016-03-26,30.39,0.0,75.1,2.0,296.21
2016-03-27,30.42,0.0,76.3,3.0,315.01
2016-03-28,30.53,0.0,75.1,2.5,310.08
2016-03-29,30.71,0.0,75.5,2.3,308.29
2016-03-30,30.74,0.05,77.5,2.0,281.88
2016-03-31,30.94,0.0,75.5,0.9,301.13
2016-04-01,30.8,0.27,76.3,1.1,244.28
2016-04-02,30.91,0.0,77.9,2.0,252.78
2016-04-03,30.78,0.0,78.3,2.9,225.48
2016-04-04,30.99,0.0,79.5,1.3,289.04
2016-04-05,30.72,0.0,81.1,2.9,188.77
2016-04-06,30.43,0.0,82.3,6.5,220.55
2016-04-07,30.3,0.05,79.1,2.8,128.79
2016-04-08,30.73,0.0,74.3,2.1,308.74
2016-04-09,30.79,0.0,75.9,2.3,243.38
2016-04-10,30.85,0.0,76.3,3.6,293.97
2016-04-11,30.52,,85.1,3.0,134.16
2016-04-12,30.48,0.0,77.1,5.1,183.4
2016-04-13,30.57,0.0,77.1,3.6,250.99
2016-04-14,31.14,0.0,74.3,0.8,278.3
2016-04-15,31.11,0.0,75.5,2.2,285.46
2016-04-16,31.24,0.0,73.5,1.6,280.09
2016-04-17,,0.05,73.5,1.8,304.71
2016-04-18,31.22,0.16,76.7,1.9,285.91
2016-04-19,30.91,0.16,77.1,1.1,209.81
2016-04-20,,0.0,72.8,1.3,300.68
2016-04-21,,0.05,70.4,0.7,278.75
2016-04-22,31.19,0.43,79.1,2.5,128.79
2016-04-23,30.99,2.48,81.5,4.5,294.86
2016-04-24,30.78,0.81,79.5,3.7,58.51
2016-04-25,,0.0,75.5,2.1,258.6
2016-04-26,,0.0,72.8,2.0,280.54
2016-04-27,31.06,,80.3,2.3,215.18
2016-04-28,31.24,0.0,76.7,1.6,237.12
2016-04-29,31.12,,78.3,1.7,217.42
2016-04-30,,0.05,78.3,2.2,250.1
2016-05-01,31.0,0.22,83.1,2.5,71.49
2016-05-02,31.19,0.16,77.5,2.6,237.56
2016-05-03,31.14,0.0,77.1,1.4,232.64
2016-05-04,31.16,0.0,77.1,3.4,224.13
2016-05-05,30.91,0.27,80.3,2.1,29.41
2016-05-06,30.85,0.0,80.7,6.2,165.49
2016-05-07,30.83,0.16,79.9,5.3,186.08
2016-05-08,31.04,0.22,78.3,2.5,226.82
2016-05-09,30.85,0.0,81.9,3.7,198.62
2016-05-10,30.66,0.38,81.5,5.2,33.89
2016-05-11,30.53,0.75,84.7,5.0,141.32
2016-05-12,30.49,0.05,81.5,9.5,81.78
2016-05-13,30.44,0.27,83.5,7.3,94.77
2016-05-14,30.39,0.16,79.5,10.1,172.21
2016-05-15,30.29,0.0,79.1,7.0,99.69
2016-05-16,30.12,0.0,81.5,3.8,215.63
2016-05-17,30.05,0.0,79.1,2.8,192.8
2016-05-18,30.39,,74.3,1.0,253.68
2016-05-19,30.18,0.0,77.9,1.9,272.03
2016-05-20,29.97,0.0,79.9,4.9,267.56
2016-05-21,29.88,0.0,81.1,4.8,233.98
2016-05-22,29.93,0.0,79.5,5.2,247.41
2016-05-23,29.73,0.05,80.3,6.3,186.98
2016-05-24,29.89,0.05,80.3,5.9,229.95
2016-05-25,29.8,0.0,80.3,7.9,197.28
2016-05-26,29.74,,80.7,5.3,175.79
2016-05-27,29.89,0.05,80.7,5.0,247.41
2016-05-28,29.76,0.0,81.5,7.1,184.74
2016-05-29,29.69,0.0,77.5,7.7,208.47
2016-05-30,29.69,0.0,79.1,7.2,242.94
2016-05-31,29.72,0.0,77.1,7.2,257.71
2016-06-01,29.68,0.0,77.5,9.0,212.5
2016-06-02,29.7,0.0,79.9,7.8,227.72
2016-06-03,29.69,0.0,76.3,8.1,228.16
2016-06-04,29.73,0.0,75.9,4.6,244.73
2016-06-05,29.82,0.0,75.5,4.1,248.31
2016-06-06,29.9,0.0,73.1,3.2,250.55
2016-06-07,30.16,0.0,70.4,2.2,246.96
2016-06-08,30.3,0.0,73.9,1.1,278.3
2016-06-09,30.38,0.0,73.1,1.9,279.19
2016-06-10,30.22,0.0,74.7,3.2,273.38
2016-06-11,30.13,0.0,75.5,3.9,254.57
2016-06-12,29.93,0.0,77.5,2.8,67.91
2016-06-13,30.15,0.43,79.1,3.1,236.22
2016-06-14,29.99,0.43,79.9,7.0,191.46
2016-06-15,29.73,1.08,82.7,8.7,37.47
2016-06-16,29.66,,76.7,9.3,133.26
2016-06-17,29.69,,76.3,6.6,196.83
2016-06-18,29.67,0.0,75.9,6.7,225.92
2016-06-19,29.57,,77.1,6.1,268.0
2016-06-20,29.57,1.72,80.7,6.5,208.91
2017-03-03,29.28,-0.02,79.8,1.8,235.26
2017-03-04,29.45,0.05,78.2,2.8,303.61
2017-03-05,29.06,0.02,80.6,4.2,102.83
2017-03-06,29.38,0.0,75.5,0.9,294.52
2017-03-07,29.59,-0.01,71.7,0.6,308.62
2017-03-08,29.6,0.0,72.1,1.6,288.76
2017-03-09,29.72,0.0,75.4,0.9,296.06
2017-03-10,29.82,0.0,78.3,2.1,292.51
2017-03-11,29.47,0.75,80.2,3.4,245.44
2017-03-12,29.41,-0.02,76.7,5.0,307.53
2017-03-13,29.42,-0.01,77.3,4.6,306.46
2017-03-14,29.66,0.0,76.1,2.2,316.09
2017-03-15,29.68,-0.02,72.8,2.9,302.91
2017-03-16,29.41,-0.01,73.1,5.2,306.76
2017-03-17,29.34,-0.02,73.4,4.3,315.32
2017-03-18,29.34,0.15,76.7,3.1,215.88
2017-03-19,29.32,-0.03,74.5,4.5,278.38
2017-03-20,29.35,-0.02,75.8,5.5,299.59
2017-03-21,29.32,-0.02,76.7,5.6,236.95
2017-03-22,29.31,-0.02,70.9,4.6,293.2
2017-03-23,29.53,0.0,73.3,2.2,272.13
2017-03-24,29.67,-0.02,73.0,2.1,265.35
2017-03-25,29.68,0.0,76.2,1.4,212.67
2017-03-26,29.64,0.0,73.8,2.7,299.73
2017-03-27,29.56,0.55,79.8,3.0,255.61
2017-03-28,29.4,-0.02,79.9,5.5,238.71
2017-03-29,29.69,-0.01,77.0,1.7,255.13
2017-03-30,29.9,-0.01,71.7,1.9,288.64
2017-03-31,29.76,-0.01,74.2,2.5,270.61
2017-04-01,29.67,-0.02,73.9,3.5,270.69
2017-04-02,29.64,0.23,75.7,3.1,247.48
2017-04-03,29.7,-0.02,75.9,3.7,243.37
2017-04-04,29.72,-0.02,78.4,3.1,260.39
2017-04-05,29.7,0.05,78.4,3.6,260.02
2017-04-06,29.5,0.17,80.0,5.7,107.51
2017-04-07,29.47,0.03,77.2,6.9,255.41
2017-04-08,29.48,-0.03,79.0,6.1,274.01
2017-04-09,29.58,0.0,78.3,6.2,287.2
2017-04-10,29.5,-0.01,81.0,9.1,213.83
2017-04-11,29.44,0.49,80.8,8.2,180.41
2017-04-12,29.4,2.34,84.9,3.4,137.51
2017-04-13,29.49,0.77,81.7,3.0,212.59
2017-04-14,29.76,0.04,80.2,2.5,233.37
2017-04-15,29.77,0.32,81.6,4.1,255.54
2017-04-16,29.53,0.61,82.0,4.4,228.68
2017-04-17,29.64,0.11,80.0,3.6,244.56
2017-04-18,29.64,0.0,79.2,4.0,258.48
2017-04-19,29.7,0.0,79.4,3.9,269.05
2017-04-20,29.67,0.0,79.1,4.2,273.2
2017-04-21,29.59,0.0,80.4,3.9,175.2
2017-04-22,29.66,-0.01,82.1,3.0,216.06
2017-04-23,29.95,-0.01,79.1,1.3,265.93
2017-04-24,30.15,0.0,75.1,0.5,257.88
2017-04-25,30.37,0.0,73.8,1.8,267.63
2017-04-26,30.25,0.0,75.7,2.5,278.75
2017-04-27,29.92,0.43,80.2,4.0,212.8
2017-04-28,30.11,0.0,78.1,2.6,254.91
2017-04-29,30.55,0.0,74.9,0.7,254.82
2017-04-30,30.14,0.0,79.8,2.1,208.14
2017-05-01,30.18,0.14,77.7,2.4,233.13
2017-05-02,30.3,0.01,77.9,1.5,242.64
2017-05-03,30.01,0.42,79.3,5.0,234.19
2017-05-04,29.85,0.71,82.0,2.8,68.59
2017-05-05,29.51,,85.1,2.1,60.94
2017-05-06,30.27,-0.01,74.2,0.8,280.3
2017-05-07,30.51,-0.01,72.7,1.5,267.76
2017-05-08,30.75,-0.01,73.3,0.6,274.57
2017-05-09,30.36,-0.02,76.4,3.3,278.95
2017-05-10,30.16,0.07,81.0,2.6,217.1
2017-05-11,29.93,-0.01,77.8,2.3,158.21
2017-05-12,30.13,-0.02,76.7,2.5,270.44
2017-05-13,30.3,-0.02,74.0,2.4,261.68
2017-05-14,30.38,0.04,78.1,1.1,251.48
2017-05-15,30.48,-0.01,78.0,1.7,262.24
2017-05-16,30.37,0.18,82.6,4.6,209.73
2017-05-17,29.98,0.07,79.2,5.8,110.99
2017-05-18,30.02,-0.02,78.1,2.8,185.93
2017-05-19,30.04,0.96,81.6,6.4,195.71
2017-05-20,29.85,0.0,79.3,6.8,140.75
2017-05-21,29.81,0.0,81.8,6.5,100.08
2017-05-22,29.92,0.0,78.3,4.4,248.23
2017-05-23,29.95,0.0,80.0,4.0,247.68
2017-05-24,29.88,0.05,81.3,4.4,215.41
2017-05-25,29.72,0.07,84.6,5.8,204.44
2017-05-26,29.73,1.04,85.3,6.8,249.4
2017-05-27,29.63,0.24,81.2,5.4,68.41
2017-05-28,29.69,0.03,82.3,3.5,186.09
2017-05-29,29.79,0.12,81.9,6.2,226.01
2017-05-30,29.54,0.0,76.2,7.8,91.45
2017-05-31,29.57,-0.01,78.7,4.6,237.1
2017-06-01,29.66,0.16,79.1,5.2,228.05
2017-06-02,29.77,0.0,78.2,2.3,267.66
2017-06-03,29.92,0.0,76.2,1.2,258.83
2017-06-04,30.05,0.0,72.4,1.6,262.23
2017-06-05,29.76,-0.01,74.2,3.8,263.1
2017-06-06,29.62,0.02,78.4,4.4,245.4
2017-06-07,29.66,1.96,83.2,3.9,228.54
2017-06-08,29.51,0.21,82.8,5.0,71.44
2017-06-09,29.5,0.08,80.1,6.1,160.97
2017-06-10,29.52,0.49,79.3,4.1,255.29
2017-06-11,29.73,0.01,82.0,1.2,191.28
2017-06-12,29.7,0.07,80.1,,194.84
2017-06-13,29.79,-0.02,78.2,,259.78
2017-06-14,29.78,-0.02,78.0,,274.34
2017-06-15,29.97,-0.01,77.9,,264.76
2017-06-16,29.93,-0.01,76.8,,255.66
2017-06-17,29.78,-0.01,72.9,,269.61
2017-06-18,29.81,-0.02,73.2,,268.86
2017-06-19,30.01,-0.01,72.2,,268.42
2017-06-20,30.2,-0.01,72.4,,260.82
2017-06-21,30.32,-0.01,72.7,,272.55
2017-06-22,30.31,0.05,73.9,,263.58
2017-06-23,30.11,-0.02,76.2,,248.42
2017-06-24,30.02,1.44,79.0,,180.53
2017-06-25,29.85,-0.01,78.0,,68.19
2017-06-26,30.26,-0.01,72.6,,180.55
2017-06-27,30.09,,77.9,,
2017-06-28,30.08,,74.3,,
2017-06-29,30.27,,74.0,,
2017-06-30,30.29,,72.7,,
2017-07-01,30.38,,72.2,,
2017-07-02,30.56,,77.8,,
2017-07-03,30.15,,80.7,,
2017-07-04,30.05,,77.1,,
2017-07-05,29.94,,81.7,,
2017-07-06,29.87,,77.3,,
2017-07-07,29.85,,78.5,,
2017-07-08,29.86,,78.0,,
2017-07-09,29.82,,73.9,,
2017-07-10,29.83,,72.5,,
2017-07-11,29.69,,76.5,,
2017-07-12,29.72,,75.9,,
2017-07-13,29.64,,77.5,,
2017-07-14,29.53,,76.8,,
2017-07-15,29.57,,77.3,,
2017-07-16,29.57,,75.6,,
2017-07-17,29.73,,76.8,,
2017-07-18,29.71,,78.0,,
2017-07-19,29.76,,77.2,,
2017-07-20,29.76,,76.2,,
2017-07-21,29.81,,77.1,,
2017-07-22,29.83,,76.0,,
2017-07-23,29.86,,75.5,,
2017-07-24,30.03,,73.4,,
2017-07-25,30.05,,73.2,,
2017-07-26,29.89,,76.9,,
2017-07-27,29.75,,77.2,,
2017-07-28,29.7,,79.1,,
2017-07-29,29.73,,81.6,,
2017-07-30,29.65,,80.0,,
2017-07-31,29.55,,81.8,,
2017-08-01,29.64,,77.3,,
2017-08-02,29.51,,81.9,,
2017-08-03,29.35,,81.2,,
2017-08-04,29.21,,80.2,,
2017-08-05,29.11,,78.2,,
2017-08-06,29.11,,78.4,,
2017-08-07,29.07,,78.1,,
2017-08-08,29.13,,77.3,,
2017-08-09,29.44,,74.9,,
2017-08-10,29.26,,74.9,,
2017-08-11,28.94,,80.8,,
2017-08-12,28.97,,81.4,,
2017-08-13,28.96,,80.7,,
2017-08-14,28.89,,75.7,,
2017-08-15,28.74,,76.7,,
2017-08-16,29.07,,77.2,,
2017-08-17,29.15,,76.3,,
2017-08-18,29.06,,75.2,,
2017-08-19,29.22,,82.6,,
2017-08-20,29.45,,77.0,,
2017-08-21,29.12,,79.1,,
2017-08-22,29.09,,78.5,,
2017-08-23,29.31,,78.6,,
2017-08-24,29.21,,79.3,,
2017-08-25,29.23,,78.6,,
2017-08-26,28.89,,84.4,,
2017-08-27,28.81,,79.2,,
2017-08-28,28.97,,78.0,,
2017-08-29,29.36,,80.1,,
2017-08-30,29.45,,76.6,,
2017-08-31,29.44,,78.2,,
2017-09-01,29.21,,80.2,,
2017-09-02,29.15,,78.7,,
2017-09-03,29.11,,81.0,,
2017-09-04,28.98,,80.9,,
2017-09-05,28.95,,80.4,,
2017-09-06,28.8,,82.3,,
2017-09-07,28.85,,83.6,,
2017-09-08,28.84,,81.4,,
2017-09-09,28.87,,82.4,,
2017-09-10,29.0,,78.7,,
2017-09-11,29.28,,77.2,,
2017-09-12,29.11,,77.5,,
2017-09-13,29.42,,76.8,,
2017-09-14,29.2,,81.0,,
2017-09-15,29.0,,81.2,,
2017-09-16,29.0,,76.6,,
2017-09-17,29.09,,80.6,,
2017-09-18,29.07,,80.4,,
2017-09-19,28.92,,80.2,,
2017-09-20,29.05,,77.4,,
2017-09-21,29.09,,77.1,,
2017-09-22,29.41,,75.5,,
2017-09-23,29.07,,79.6,,
2017-09-24,29.1,,75.4,,
2017-09-25,29.15,,77.5,,
2017-09-26,29.32,,76.3,,
2017-09-27,29.87,,72.3,,
2017-09-28,29.21,,79.2,,
2017-09-29,29.17,,80.7,,
2017-09-30,29.19,,77.1,,
2017-10-01,29.38,,77.1,,
2017-10-02,29.7,,74.2,,
2017-10-03,29.9,,74.9,,
2017-10-04,29.42,,81.8,,
2017-10-05,29.13,,82.1,,
2017-10-06,29.29,,79.6,,
2017-10-07,29.04,,82.5,,
2017-10-08,28.93,,78.2,,
2017-10-09,28.89,,81.5,,
2017-10-10,28.87,,79.3,,
2017-10-11,29.01,,77.5,,
2017-10-12,28.98,,77.0,,
2017-10-13,29.05,,79.0,,
2017-10-14,29.14,,77.9,,
2017-10-15,29.06,,76.8,,
2017-10-16,29.39,,76.3,,
2017-10-17,29.08,,76.9,,
2017-10-18,29.17,,77.9,,
2017-10-19,29.19,,78.5,,
2017-10-20,29.6,,76.1,,
2017-10-21,29.8,,75.1,,
2017-10-22,29.53,,76.8,,
2017-10-23,29.59,,77.0,,
2017-10-24,29.79,,73.6,,
2017-10-25,29.86,,71.3,,
2017-10-26,29.8,,73.7,,
2017-10-27,29.75,,74.8,,
2017-10-28,29.85,,72.0,,
2017-10-29,29.63,,74.9,,
2017-10-30,29.6,,75.8,,
2017-10-31,29.5,,77.7,,
2017-11-01,29.28,,84.0,,
2017-11-02,29.13,,84.8,,
2017-11-03,28.97,,81.7,,
2017-11-04,29.0,,81.4,,
2017-11-05,29.06,,83.2,,
2017-11-06,28.92,,80.2,,
2017-11-07,28.85,,83.8,,
2017-11-08,28.88,,80.6,,
2017-11-09,28.84,,83.1,,
2017-11-10,28.76,,81.8,,
2017-11-11,28.85,,81.6,,
2017-11-12,28.96,,77.2,,
2017-11-13,29.26,,74.0,,
2017-11-14,29.16,,77.2,,
2017-11-15,29.25,,77.4,,
2017-11-16,29.4,,78.2,,
2017-11-17,29.12,,86.2,,
2017-11-18,29.07,,82.0,,
2017-11-19,29.07,,83.1,,
2017-11-20,29.0,,84.9,,
2017-11-21,28.84,,84.1,,
2017-11-22,28.88,,84.9,,
2017-11-23,28.82,,81.8,,
2017-11-24,28.78,,81.5,,
2017-11-25,28.75,,80.8,,
2017-11-26,28.85,,82.7,,
2017-11-27,28.79,,83.3,,
2017-11-28,28.86,,78.6,,
2017-11-29,28.96,,75.1,,
2017-11-30,28.86,,80.1,,
2017-12-01,28.68,,84.6,,
2017-12-02,28.68,,81.3,,
2017-12-03,28.64,,83.5,,
2017-12-04,28.62,,80.5,,
2017-12-05,28.63,,80.7,,
2017-12-06,28.62,,76.3,,
2017-12-07,28.69,,78.7,,
2017-12-08,28.81,,76.7,,
2017-12-09,28.98,,76.0,,
2017-12-10,29.08,,70.1,,
2017-12-11,28.96,,73.2,,
2017-12-12,29.14,,76.0,,
2017-12-13,29.17,,73.8,,
2017-12-14,29.24,,73.5,,
2017-12-15,29.37,,72.9,,
2017-12-16,29.52,,68.2,,
2017-12-17,29.57,,72.7,,
2017-12-18,29.62,,75.3,,
2017-12-19,29.63,,77.9,,
2017-12-20,29.48,,77.5,,
2017-12-21,29.32,,82.8,,
2017-12-22,29.13,,81.1,,
2017-12-23,29.21,,81.6,,
2017-12-24,29.06,,83.1,,
2017-12-25,28.95,,82.2,,
2017-12-26,28.88,,83.2,,
2017-12-27,29.13,,78.0,,
2017-12-28,29.23,,76.4,,
2017-12-29,29.14,,82.9,,
2017-12-30,29.03,,84.1,,
2017-12-31,28.96,,82.3,,
2018-01-01,28.92,,82.9,,
2018-01-02,28.73,,82.5,,
2018-01-03,28.71,,79.4,,
2018-01-04,28.65,,79.5,,
2018-01-05,28.67,,74.6,,
2018-01-06,28.69,,76.4,,
2018-01-07,28.81,,69.7,,
2018-01-08,29.21,,,,
2018-01-09,29.23,,,,
2018-01-10,29.13,,69.1,,
2018-01-11,29.03,,71.3,,
2018-01-12,28.9,,75.3,,
2018-01-13,28.82,,74.1,,
2018-01-14,28.9,,75.9,,
2018-01-15,29.04,,74.8,,
2018-01-16,28.9,,74.1,,
2018-01-17,28.91,,76.6,,
2018-01-18,28.87,,75.9,,
2018-01-19,29.0,,77.2,,
2018-01-20,28.97,,78.5,,
2018-01-21,28.94,,78.8,,
2018-01-22,28.94,,79.4,,
2018-01-23,28.81,,79.6,,
2018-01-24,28.85,,76.9,,
2018-01-25,29.01,,74.5,,
2018-01-26,28.99,,72.3,,
2018-01-27,29.02,,74.3,,
2018-01-28,29.03,,78.1,,
2018-01-29,29.58,,74.8,,
2018-01-30,29.7,,74.2,,
2018-01-31,29.77,,74.0,,
2018-02-01,29.82,,72.6,,
2018-02-02,29.91,,71.5,,
2018-02-03,30.04,,69.5,,
2018-02-04,29.58,,66.6,,
2018-02-05,29.51,,68.4,,
2018-02-06,29.33,,71.3,,
2018-02-07,29.27,,73.2,,
2018-02-08,29.23,,77.0,,
2018-02-09,29.71,,73.7,,
2018-02-10,29.45,,73.7,,
2018-02-11,29.58,,72.7,,
2018-02-12,29.59,,75.4,,
2018-02-13,29.64,,77.2,,
2018-02-14,29.48,,78.4,,
2018-02-15,30.0,,73.5,,
2018-02-16,29.82,,74.2,,
2018-02-17,29.85,,74.0,,
2018-02-18,30.14,,77.6,,
2018-02-19,29.56,,74.6,,
2018-02-20,29.78,,73.5,,
2018-02-21,29.83,,74.7,,
2018-02-22,29.62,,77.8,,
2018-02-23,29.56,,78.2,,
2018-02-24,29.63,,78.8,,
2018-02-25,29.72,,75.2,,
2018-02-26,30.21,,68.8,,
2018-02-27,30.65,,69.6,,
2018-02-28,30.53,,70.9,,
2018-03-01,30.85,,71.5,,
2018-03-02,30.51,,74.0,,
2018-03-03,30.49,,74.9,,
2018-03-04,30.4,,80.3,,
2018-03-05,30.33,,76.7,,
2018-03-06,30.43,,74.0,,
2018-03-07,30.45,,72.9,,
2018-03-08,30.53,,72.8,,
2018-03-09,30.15,,82.2,,
2018-03-10,30.01,,76.7,,
2018-03-11,29.78,,77.5,,
2018-03-12,29.54,,74.4,,
2018-03-13,29.56,,77.0,,
2018-03-14,29.83,,75.9,,
2018-03-15,29.82,,74.5,,
2018-03-16,30.06,,73.3,,
2018-03-17,30.35,,73.0,,
2018-03-18,30.2,,73.7,,
2018-03-19,30.31,,70.7,,
2018-03-20,30.21,,75.2,,
2018-03-21,30.17,,75.1,,
2018-03-22,29.91,,78.6,,
2018-03-23,29.8,,74.5,,
2018-03-24,29.96,,75.3,,
2018-03-25,29.89,,74.8,,
2018-03-26,29.71,,76.5,,
2018-03-27,29.84,,75.3,,
2018-03-28,29.39,,79.0,,
2018-03-29,29.72,,74.3,,
2018-03-30,29.56,,80.3,,
2018-03-31,29.72,,80.0,,
2018-04-01,29.53,,76.5,,
2018-04-02,29.87,,74.9,,
2018-04-03,30.1,,75.2,,
2018-04-04,30.25,,72.5,,
2018-04-05,30.08,,75.1,,
