Date,Year,Month,Day,SST,Q,S
2013-02-07,2013,Februari,7,28.66,1,5
2013-02-08,2013,Februari,8,28.66,1,5
2013-02-09,2013,Februari,9,28.96,1,5
2013-02-10,2013,Februari,10,29.06,1,5
2013-02-11,2013,Februari,11,29.16,1,5
2013-02-12,2013,Februari,12,29.1,1,5
2013-02-13,2013,Februari,13,29.2,1,5
2013-02-14,2013,Februari,14,29.0,1,5
2013-02-15,2013,Februari,15,28.9,1,5
2013-02-16,2013,Februari,16,28.94,1,5
2013-02-17,2013,Februari,17,29.19,1,5
2013-02-18,2013,Februari,18,29.09,1,5
2013-02-19,2013,Februari,19,28.88,1,5
2013-02-20,2013,Februari,20,28.82,1,5
2013-02-21,2013,Februari,21,28.94,1,5
2013-02-22,2013,Februari,22,28.98,1,5
2013-02-23,2013,Februari,23,28.86,1,5
2013-02-24,2013,Februari,24,28.98,1,5
2013-02-25,2013,Februari,25,28.99,1,5
2013-02-26,2013,Februari,26,29.06,1,5
2013-02-27,2013,Februari,27,29.15,1,5
2013-02-28,2013,Februari,28,29.13,1,5
2013-03-01,2013,Maret,1,29.26,1,5
2013-03-02,2013,Maret,2,29.35,1,5
2013-03-03,2013,Maret,3,29.27,1,5
2013-03-04,2013,Maret,4,29.56,1,5
2013-03-05,2013,Maret,5,29.79,1,5
2013-03-06,2013,Maret,6,30.12,1,5
2013-03-07,2013,Maret,7,30.12,1,5
2013-03-08,2013,Maret,8,30.34,1,5
2013-03-09,2013,Maret,9,30.21,1,5
2013-03-10,2013,Maret,10,30.42,1,5
2013-03-11,2013,Maret,11,30.44,1,5
2013-03-12,2013,Maret,12,30.54,1,5
2013-03-13,2013,Maret,13,30.65,1,5
2013-03-14,2013,Maret,14,30.87,1,5
2013-03-15,2013,Maret,15,30.95,1,5
2013-03-16,2013,Maret,16,30.25,1,5
2013-03-17,2013,Maret,17,30.26,1,5
2013-03-18,2013,Maret,18,30.18,1,5
2013-03-19,2013,Maret,19,30.43,1,5
2013-03-20,2013,Maret,20,30.45,1,5
2013-03-21,2013,Maret,21,30.47,1,5
2013-03-22,2013,Maret,22,30.48,1,5
2013-03-23,2013,Maret,23,30.52,1,5
2013-03-24,2013,Maret,24,30.49,1,5
2013-03-25,2013,Maret,25,30.59,1,5
2013-03-26,2013,Maret,26,30.48,1,5
2013-03-27,2013,Maret,27,30.37,1,5
2013-03-28,2013,Maret,28,30.25,1,5
2013-03-29,2013,Maret,29,30.14,1,5
2013-03-30,2013,Maret,30,30.08,1,5
2013-03-31,2013,Maret,31,30.09,1,5
2013-04-01,2013,April,1,30.05,1,5
2013-04-02,2013,April,2,29.85,1,5
2013-04-03,2013,April,3,29.78,1,5
2013-04-04,2013,April,4,29.72,1,5
2013-04-05,2013,April,5,29.56,1,5
2013-04-06,2013,April,6,29.49,1,5
2013-04-07,2013,April,7,29.58,1,5
2013-04-08,2013,April,8,29.61,1,5
2013-04-09,2013,April,9,29.65,1,5
2013-04-10,2013,April,10,29.59,1,5
2013-04-11,2013,April,11,29.67,1,5
2013-04-12,2013,April,12,29.94,1,5
2013-04-13,2013,April,13,30.34,1,5
2013-04-14,2013,April,14,30.15,1,5
2013-04-15,2013,April,15,30.0,1,5
2013-04-16,2013,April,16,29.84,1,5
2013-04-17,2013,April,17,30.05,1,5
2013-04-18,2013,April,18,30.29,1,5
2013-04-19,2013,April,19,30.49,1,5
2013-04-20,2013,April,20,30.24,1,5
2013-04-21,2013,April,21,30.49,1,5
2013-04-22,2013,April,22,30.5,1,5
2013-04-23,2013,April,23,30.45,1,5
2013-04-24,2013,April,24,30.24,1,5
2013-04-25,2013,April,25,30.71,1,5
2013-04-26,2013,April,26,30.99,1,5
2013-04-27,2013,April,27,30.52,1,5
2013-04-28,2013,April,28,30.98,1,5
2013-04-29,2013,April,29,30.65,1,5
2013-04-30,2013,April,30,30.57,1,5
2013-05-01,2013,Mei,1,30.49,1,5
2013-05-02,2013,Mei,2,30.49,1,5
2013-05-03,2013,Mei,3,30.32,1,5
2013-05-04,2013,Mei,4,30.25,1,5
2013-05-05,2013,Mei,5,30.07,1,5
2013-05-06,2013,Mei,6,29.98,1,5
2013-05-07,2013,Mei,7,,0,0
2013-05-08,2013,Mei,8,29.69,2,1
2013-05-09,2013,Mei,9,29.56,2,1
2013-05-10,2013,Mei,10,29.44,2,1
2013-05-11,2013,Mei,11,29.42,2,1
2013-05-12,2013,Mei,12,29.42,2,1
2013-05-13,2013,Mei,13,29.39,2,1
2013-05-14,2013,Mei,14,29.45,2,1
2013-05-15,2013,Mei,15,29.48,2,1
2013-05-16,2013,Mei,16,,0,0
2013-05-17,2013,Mei,17,29.57,2,1
2013-05-18,2013,Mei,18,29.59,2,1
2013-05-19,2013,Mei,19,29.54,2,1
2013-05-20,2013,Mei,20,29.62,2,1
2013-05-21,2013,Mei,21,30.06,2,1
2013-05-22,2013,Mei,22,29.86,2,1
2013-05-23,2013,Mei,23,29.51,2,1
2013-05-24,2013,Mei,24,29.59,2,1
2013-05-25,2013,Mei,25,29.64,2,1
2013-05-26,2013,Mei,26,29.74,2,1
2013-05-27,2013,Mei,27,29.93,2,1
2013-05-28,2013,Mei,28,30.13,2,1
2013-05-29,2013,Mei,29,30.13,2,1
2013-05-30,2013,Mei,30,30.16,2,1
2013-05-31,2013,Mei,31,30.12,2,1
2013-06-01,2013,Juni,1,30.19,2,1
2013-06-02,2013,Juni,2,29.92,2,1
2013-06-03,2013,Juni,3,29.73,2,1
2013-06-04,2013,Juni,4,29.65,2,1
2013-06-05,2013,Juni,5,29.7,2,1
2013-06-06,2013,Juni,6,29.88,2,1
2013-06-07,2013,Juni,7,30.09,2,1
2013-06-08,2013,Juni,8,29.9,2,1
2013-06-09,2013,Juni,9,29.69,2,1
2013-06-10,2013,Juni,10,29.58,2,1
2013-06-11,2013,Juni,11,29.51,2,1
2013-06-12,2013,Juni,12,29.4,2,1
2013-06-13,2013,Juni,13,29.38,2,1
2013-06-14,2013,Juni,14,29.4,2,1
2013-06-15,2013,Juni,15,29.44,2,1
2013-06-16,2013,Juni,16,29.42,2,1
2013-06-17,2013,Juni,17,29.48,2,1
2013-06-18,2013,Juni,18,29.42,2,1
2013-06-19,2013,Juni,19,29.45,2,1
2013-06-20,2013,Juni,20,29.49,2,1
2013-06-21,2013,Juni,21,29.5,2,1
2013-06-22,2013,Juni,22,29.56,2,1
2013-06-23,2013,Juni,23,29.61,2,1
2013-06-24,2013,Juni,24,29.62,2,1
2013-06-25,2013,Juni,25,29.69,2,1
2013-06-26,2013,Juni,26,29.54,2,1
2013-06-27,2013,Juni,27,29.56,2,1
2013-06-28,2013,Juni,28,30.08,2,1
2013-06-29,2013,Juni,29,30.04,2,1
2013-06-30,2013,Juni,30,29.83,2,1
2013-07-01,2013,Juli,1,29.75,2,1
2013-07-02,2013,Juli,2,29.49,2,1
2013-07-03,2013,Juli,3,29.38,2,1
2013-07-04,2013,Juli,4,29.35,2,1
2013-07-05,2013,Juli,5,29.36,2,1
2013-07-06,2013,Juli,6,29.29,2,1
2013-07-07,2013,Juli,7,29.29,2,1
2013-07-08,2013,Juli,8,29.35,2,1
2013-07-09,2013,Juli,9,29.35,2,1
2013-07-10,2013,Juli,10,29.5,2,1
2013-07-11,2013,Juli,11,29.33,2,1
2013-07-12,2013,Juli,12,29.27,2,1
2013-07-13,2013,Juli,13,29.25,2,1
2013-07-14,2013,Juli,14,29.23,2,1
2013-07-15,2013,Juli,15,29.28,2,1
2013-07-16,2013,Juli,16,29.28,2,1
2013-07-17,2013,Juli,17,29.34,2,1
2013-07-18,2013,Juli,18,29.43,2,1
2013-07-19,2013,Juli,19,29.36,2,1
2013-07-20,2013,Juli,20,29.4,2,1
2013-07-21,2013,Juli,21,29.55,2,1
2013-07-22,2013,Juli,22,29.51,2,1
2013-07-23,2013,Juli,23,29.45,2,1
2013-07-24,2013,Juli,24,29.49,2,1
2013-07-25,2013,Juli,25,29.71,2,1
2013-07-26,2013,Juli,26,29.86,2,1
2013-07-27,2013,Juli,27,29.64,2,1
2013-07-28,2013,Juli,28,29.66,2,1
2013-07-29,2013,Juli,29,29.61,2,1
2013-07-30,2013,Juli,30,29.47,2,1
2013-07-31,2013,Juli,31,29.45,2,1
2013-08-01,2013,Agustus,1,29.62,2,1
2013-08-02,2013,Agustus,2,29.5,2,1
2013-08-03,2013,Agustus,3,29.41,2,1
2013-08-04,2013,Agustus,4,29.37,2,1
2013-08-05,2013,Agustus,5,29.29,2,1
2013-08-06,2013,Agustus,6,29.22,2,1
2013-08-07,2013,Agustus,7,29.14,2,1
2013-08-08,2013,Agustus,8,29.14,2,1
2013-08-09,2013,Agustus,9,29.13,2,1
2013-08-10,2013,Agustus,10,29.06,2,1
2013-08-11,2013,Agustus,11,29.02,2,1
2013-08-12,2013,Agustus,12,29.09,2,1
2013-08-13,2013,Agustus,13,29.07,2,1
2013-08-14,2013,Agustus,14,28.96,2,1
2013-08-15,2013,Agustus,15,28.79,2,1
2013-08-16,2013,Agustus,16,28.76,2,1
2013-08-17,2013,Agustus,17,28.45,2,1
2013-08-18,2013,Agustus,18,28.48,2,1
2013-08-19,2013,Agustus,19,28.62,2,1
2013-08-20,2013,Agustus,20,28.42,2,1
2013-08-21,2013,Agustus,21,28.59,2,1
2013-08-22,2013,Agustus,22,29.03,2,1
2013-08-23,2013,Agustus,23,29.01,2,1
2013-08-24,2013,Agustus,24,29.07,2,1
2013-08-25,2013,Agustus,25,29.45,2,1
2013-08-26,2013,Agustus,26,29.17,2,1
2013-08-27,2013,Agustus,27,28.83,2,1
2013-08-28,2013,Agustus,28,28.85,2,1
2013-08-29,2013,Agustus,29,29.13,2,1
2013-08-30,2013,Agustus,30,29.18,2,1
2013-08-31,2013,Agustus,31,29.28,2,1
2013-09-01,2013,September,1,29.27,2,1
2013-09-02,2013,September,2,28.95,2,1
2013-09-03,2013,September,3,28.75,2,1
2013-09-04,2013,September,4,29.05,2,1
2013-09-05,2013,September,5,29.14,2,1
2013-09-06,2013,September,6,29.27,2,1
2013-09-07,2013,September,7,29.22,2,1
2013-09-08,2013,September,8,29.18,2,1
2013-09-09,2013,September,9,29.16,2,1
2013-09-10,2013,September,10,29.11,2,1
2013-09-11,2013,September,11,29.21,2,1
2013-09-12,2013,September,12,29.08,2,1
2013-09-13,2013,September,13,29.02,2,1
2013-09-14,2013,September,14,29.3,2,1
2013-09-15,2013,September,15,29.47,2,1
2013-09-16,2013,September,16,29.14,2,1
2013-09-17,2013,September,17,29.13,2,1
2013-09-18,2013,September,18,29.42,2,1
2013-09-19,2013,September,19,29.14,2,1
2013-09-20,2013,September,20,28.96,2,1
2013-09-21,2013,September,21,29.02,2,1
2013-09-22,2013,September,22,29.18,2,1
2013-09-23,2013,September,23,29.29,2,1
2013-09-24,2013,September,24,29.09,2,1
2013-09-25,2013,September,25,29.17,2,1
2013-09-26,2013,September,26,29.64,2,1
2013-09-27,2013,September,27,29.33,2,1
2013-09-28,2013,September,28,29.23,2,1
2013-09-29,2013,September,29,29.18,2,1
2013-09-30,2013,September,30,29.25,2,1
2013-10-01,2013,Oktober,1,29.18,2,1
2013-10-02,2013,Oktober,2,28.85,2,1
2013-10-03,2013,Oktober,3,29.2,2,1
2013-10-04,2013,Oktober,4,29.66,2,1
2013-10-05,2013,Oktober,5,30.04,2,1
2013-10-06,2013,Oktober,6,29.81,2,1
2013-10-07,2013,Oktober,7,29.69,2,1
2013-10-08,2013,Oktober,8,29.65,2,1
2013-10-09,2013,Oktober,9,29.6,2,1
2013-10-10,2013,Oktober,10,29.55,2,1
2013-10-11,2013,Oktober,11,29.5,2,1
2013-10-12,2013,Oktober,12,29.47,2,1
2013-10-13,2013,Oktober,13,29.4,2,1
2013-10-14,2013,Oktober,14,29.72,2,1
2013-10-15,2013,Oktober,15,29.7,2,1
2013-10-16,2013,Oktober,16,29.45,2,1
2013-10-17,2013,Oktober,17,28.9,2,1
2013-10-18,2013,Oktober,18,28.74,2,1
2013-10-19,2013,Oktober,19,28.69,2,1
2013-10-20,2013,Oktober,20,29.09,2,1
2013-10-21,2013,Oktober,21,29.19,2,1
2013-10-22,2013,Oktober,22,29.52,2,1
2013-10-23,2013,Oktober,23,29.36,2,1
2013-10-24,2013,Oktober,24,29.45,2,1
2013-10-25,2013,Oktober,25,29.63,2,1
2013-10-26,2013,Oktober,26,29.55,2,1
2013-10-27,2013,Oktober,27,29.37,2,1
2013-10-28,2013,Oktober,28,29.64,2,1
2013-10-29,2013,Oktober,29,29.58,2,1
2013-10-30,2013,Oktober,30,29.55,2,1
2013-10-31,2013,Oktober,31,29.61,2,1
2013-11-01,2013,November,1,29.34,2,1
2013-11-02,2013,November,2,29.3,2,1
2013-11-03,2013,November,3,29.25,2,1
2013-11-04,2013,November,4,29.05,2,1
2013-11-05,2013,November,5,28.92,2,1
2013-11-06,2013,November,6,28.77,2,1
2013-11-07,2013,November,7,28.84,2,1
2013-11-08,2013,November,8,28.74,2,1
2013-11-09,2013,November,9,28.77,2,1
2013-11-10,2013,November,10,28.94,2,1
2013-11-11,2013,November,11,29.15,2,1
2013-11-12,2013,November,12,28.99,2,1
2013-11-13,2013,November,13,28.91,2,1
2013-11-14,2013,November,14,28.75,2,1
2013-11-15,2013,November,15,28.75,2,1
2013-11-16,2013,November,16,28.8,2,1
2013-11-17,2013,November,17,28.87,2,1
2013-11-18,2013,November,18,28.92,2,1
2013-11-19,2013,November,19,29.09,2,1
2013-11-20,2013,November,20,29.42,2,1
2013-11-21,2013,November,21,29.86,2,1
2013-11-22,2013,November,22,29.97,2,1
2013-11-23,2013,November,23,29.8,2,1
2013-11-24,2013,November,24,29.8,2,1
2013-11-25,2013,November,25,29.71,2,1
2013-11-26,2013,November,26,29.35,2,1
2013-11-27,2013,November,27,29.38,2,1
2013-11-28,2013,November,28,29.21,2,1
2013-11-29,2013,November,29,29.15,2,1
2013-11-30,2013,November,30,29.02,2,1
2013-12-01,2013,Desember,1,29.0,2,1
2013-12-02,2013,Desember,2,28.92,2,1
2013-12-03,2013,Desember,3,28.93,2,1
2013-12-04,2013,Desember,4,29.1,2,1
2013-12-05,2013,Desember,5,29.29,2,1
2013-12-06,2013,Desember,6,28.96,2,1
2013-12-07,2013,Desember,7,29.1,2,1
2013-12-08,2013,Desember,8,28.95,2,1
2013-12-09,2013,Desember,9,28.76,2,1
2013-12-10,2013,Desember,10,28.9,2,1
2013-12-11,2013,Desember,11,28.71,2,1
2013-12-12,2013,Desember,12,29.0,2,1
2013-12-13,2013,Desember,13,29.3,2,1
2013-12-14,2013,Desember,14,29.33,2,1
2013-12-15,2013,Desember,15,29.18,2,1
2013-12-16,2013,Desember,16,28.89,2,1
2013-12-17,2013,Desember,17,28.53,2,1
2013-12-18,2013,Desember,18,28.27,2,1
2013-12-19,2013,Desember,19,28.34,2,1
2013-12-20,2013,Desember,20,28.44,2,1
2013-12-21,2013,Desember,21,28.81,2,1
2013-12-22,2013,Desember,22,28.79,2,1
2013-12-23,2013,Desember,23,28.81,2,1
2013-12-24,2013,Desember,24,29.01,2,1
2013-12-25,2013,Desember,25,29.32,2,1
2013-12-26,2013,Desember,26,28.81,2,1
2013-12-27,2013,Desember,27,28.73,2,1
2013-12-28,2013,Desember,28,28.6,2,1
2013-12-29,2013,Desember,29,28.58,2,1
2013-12-30,2013,Desember,30,28.81,2,1
2013-12-31,2013,Desember,31,28.67,2,1
2014-01-01,2014,Januari,1,28.64,2,1
2014-01-02,2014,Januari,2,28.63,2,1
2014-01-03,2014,Januari,3,28.69,2,1
2014-01-04,2014,Januari,4,28.74,2,1
2014-01-05,2014,Januari,5,28.69,2,1
2014-01-06,2014,Januari,6,28.6,2,1
2014-01-07,2014,Januari,7,28.55,2,1
2014-01-08,2014,Januari,8,28.8,2,1
2014-01-09,2014,Januari,9,28.82,2,1
2014-01-10,2014,Januari,10,29.3,2,1
2014-01-11,2014,Januari,11,29.01,2,1
2014-01-12,2014,Januari,12,29.08,2,1
2014-01-13,2014,Januari,13,28.85,2,1
2014-01-14,2014,Januari,14,28.88,2,1
2014-01-15,2014,Januari,15,28.96,2,1
2014-01-16,2014,Januari,16,28.92,2,1
2014-01-17,2014,Januari,17,28.85,2,1
2014-01-18,2014,Januari,18,28.91,2,1
2014-01-19,2014,Januari,19,29.04,2,1
2014-01-20,2014,Januari,20,29.16,2,1
2014-01-21,2014,Januari,21,29.16,2,1
2014-01-22,2014,Januari,22,29.14,2,1
2014-01-23,2014,Januari,23,,0,0
2014-01-24,2014,Januari,24,29.04,2,1
2014-01-25,2014,Januari,25,29.11,2,1
2014-01-26,2014,Januari,26,29.45,2,1
2014-01-27,2014,Januari,27,,0,0
2014-01-28,2014,Januari,28,,0,0
2014-01-29,2014,Januari,29,,0,0
2014-01-30,2014,Januari,30,29.11,2,1
2015-05-06,2015,Mei,6,30.54,1,5
2015-05-07,2015,Mei,7,30.7,1,5
2015-05-08,2015,Mei,8,30.64,1,5
2015-05-09,2015,Mei,9,30.48,1,5
2015-05-10,2015,Mei,10,30.21,1,5
2015-05-11,2015,Mei,11,30.3,1,5
2015-05-12,2015,Mei,12,30.11,1,5
2015-05-13,2015,Mei,13,30.15,1,5
2015-05-14,2015,Mei,14,30.41,1,5
2015-05-15,2015,Mei,15,30.3,1,5
2015-05-16,2015,Mei,16,30.1,1,5
2015-05-17,2015,Mei,17,30.32,1,5
2015-05-18,2015,Mei,18,30.63,1,5
2015-05-19,2015,Mei,19,30.56,1,5
2015-05-20,2015,Mei,20,30.64,1,5
2015-05-21,2015,Mei,21,30.2,1,5
2015-05-22,2015,Mei,22,30.29,1,5
2015-05-23,2015,Mei,23,30.66,1,5
2015-05-24,2015,Mei,24,30.17,1,5
2015-05-25,2015,Mei,25,30.38,1,5
2015-05-26,2015,Mei,26,30.26,1,5
2015-05-27,2015,Mei,27,30.49,1,5
2015-05-28,2015,Mei,28,30.49,1,5
2015-05-29,2015,Mei,29,30.53,1,5
2015-05-30,2015,Mei,30,30.57,1,5
2015-05-31,2015,Mei,31,30.62,1,5
2015-06-01,2015,Juni,1,30.38,1,5
2015-06-02,2015,Juni,2,30.34,1,5
2015-06-03,2015,Juni,3,30.4,1,5
2015-06-04,2015,Juni,4,30.58,1,5
2015-06-05,2015,Juni,5,30.61,1,5
2015-06-06,2015,Juni,6,30.55,1,5
2015-06-07,2015,Juni,7,30.32,1,5
2015-06-08,2015,Juni,8,30.37,1,5
2015-06-09,2015,Juni,9,30.21,1,5
2015-06-10,2015,Juni,10,30.13,1,5
2015-06-11,2015,Juni,11,30.28,1,5
2015-06-12,2015,Juni,12,30.41,1,5
2015-06-13,2015,Juni,13,30.18,1,5
2015-06-14,2015,Juni,14,30.09,1,5
2015-06-15,2015,Juni,15,30.16,1,5
2015-06-16,2015,Juni,16,30.08,1,5
2015-06-17,2015,Juni,17,30.1,1,5
2015-06-18,2015,Juni,18,29.98,1,5
2015-06-19,2015,Juni,19,30.05,1,5
2015-06-20,2015,Juni,20,30.15,1,5
2015-06-21,2015,Juni,21,30.14,1,5
2015-06-22,2015,Juni,22,30.17,1,5
2015-06-23,2015,Juni,23,30.19,1,5
2015-06-24,2015,Juni,24,30.21,1,5
2015-06-25,2015,Juni,25,30.27,1,5
2015-06-26,2015,Juni,26,30.28,1,5
2015-06-27,2015,Juni,27,30.49,1,5
2015-06-28,2015,Juni,28,30.34,1,5
2015-06-29,2015,Juni,29,30.39,1,5
2015-06-30,2015,Juni,30,30.43,1,5
2015-07-01,2015,Juli,1,30.56,1,5
2015-07-02,2015,Juli,2,30.38,1,5
2015-07-03,2015,Juli,3,30.34,1,5
2015-07-04,2015,Juli,4,30.28,1,5
2015-07-05,2015,Juli,5,30.17,1,5
2015-07-06,2015,Juli,6,30.07,1,5
2015-07-07,2015,Juli,7,30.08,1,5
2015-07-08,2015,Juli,8,30.03,1,5
2015-07-09,2015,Juli,9,30.06,1,5
2015-07-10,2015,Juli,10,30.11,1,5
2015-07-11,2015,Juli,11,30.26,1,5
2015-07-12,2015,Juli,12,29.94,1,5
2015-07-13,2015,Juli,13,29.96,1,5
2015-07-14,2015,Juli,14,29.87,1,5
2015-07-15,2015,Juli,15,29.84,1,5
2015-07-16,2015,Juli,16,29.86,1,5
2015-07-17,2015,Juli,17,29.8,1,5
2015-07-18,2015,Juli,18,29.69,1,5
2015-07-19,2015,Juli,19,29.83,1,5
2015-07-20,2015,Juli,20,29.62,1,5
2015-07-21,2015,Juli,21,29.65,1,5
2015-07-22,2015,Juli,22,29.77,1,5
2015-07-23,2015,Juli,23,29.84,1,5
2015-07-24,2015,Juli,24,29.91,1,5
2015-07-25,2015,Juli,25,29.61,1,5
2015-07-26,2015,Juli,26,29.69,1,5
2015-07-27,2015,Juli,27,29.63,1,5
2015-07-28,2015,Juli,28,29.67,1,5
2015-07-29,2015,Juli,29,29.52,1,5
2015-07-30,2015,Juli,30,29.5,1,5
2015-07-31,2015,Juli,31,29.5,1,5
2015-08-01,2015,Agustus,1,29.44,1,5
2015-08-02,2015,Agustus,2,29.54,1,5
2015-08-03,2015,Agustus,3,29.57,1,5
2015-08-04,2015,Agustus,4,29.61,1,5
2015-08-05,2015,Agustus,5,29.62,1,5
2015-08-06,2015,Agustus,6,29.66,1,5
2015-08-07,2015,Agustus,7,29.59,1,5
2015-08-08,2015,Agustus,8,29.59,1,5
2015-08-09,2015,Agustus,9,29.62,1,5
2015-08-10,2015,Agustus,10,29.62,1,5
2015-08-11,2015,Agustus,11,29.67,1,5
2015-08-12,2015,Agustus,12,29.6,1,5
2015-08-13,2015,Agustus,13,29.6,1,5
2015-08-14,2015,Agustus,14,29.68,1,5
2015-08-15,2015,Agustus,15,29.58,1,5
2015-08-16,2015,Agustus,16,29.54,1,5
2015-08-17,2015,Agustus,17,29.78,1,5
2015-08-18,2015,Agustus,18,29.93,1,5
2015-08-19,2015,Agustus,19,30.07,1,5
2015-08-20,2015,Agustus,20,29.57,1,5
2015-08-21,2015,Agustus,21,29.54,1,5
2015-08-22,2015,Agustus,22,29.52,1,5
2015-08-23,2015,Agustus,23,29.59,1,5
2015-08-24,2015,Agustus,24,29.6,1,5
2015-08-25,2015,Agustus,25,29.52,1,5
2015-08-26,2015,Agustus,26,29.51,1,5
2015-08-27,2015,Agustus,27,29.53,1,5
2015-08-28,2015,Agustus,28,29.56,1,5
2015-08-29,2015,Agustus,29,29.41,1,5
2015-08-30,2015,Agustus,30,29.65,1,5
2015-08-31,2015,Agustus,31,29.48,1,5
2015-09-01,2015,September,1,29.29,1,5
2015-09-02,2015,September,2,29.41,1,5
2015-09-03,2015,September,3,29.39,1,5
2015-09-04,2015,September,4,29.48,1,5
2015-09-05,2015,September,5,29.41,1,5
2015-09-06,2015,September,6,29.42,1,5
2015-09-07,2015,September,7,29.38,1,5
2015-09-08,2015,September,8,29.41,1,5
2015-09-09,2015,September,9,29.33,1,5
2015-09-10,2015,September,10,29.34,1,5
2015-09-11,2015,September,11,29.33,1,5
2015-09-12,2015,September,12,29.31,1,5
2015-09-13,2015,September,13,29.23,1,5
2015-09-14,2015,September,14,29.17,1,5
2015-09-15,2015,September,15,29.13,1,5
2015-09-16,2015,September,16,29.18,1,5
2015-09-17,2015,September,17,29.22,1,5
2015-09-18,2015,September,18,29.25,1,5
2015-09-19,2015,September,19,29.37,1,5
2015-09-20,2015,September,20,29.53,1,5
2015-09-21,2015,September,21,29.46,1,5
2015-09-22,2015,September,22,29.19,1,5
2015-09-23,2015,September,23,29.28,1,5
2015-09-24,2015,September,24,29.28,1,5
2015-09-25,2015,September,25,29.28,1,5
2015-09-26,2015,September,26,29.12,1,5
2015-09-27,2015,September,27,29.16,1,5
2015-09-28,2015,September,28,29.15,1,5
2015-09-29,2015,September,29,29.27,1,5
2015-09-30,2015,September,30,29.6,1,5
2015-10-01,2015,Oktober,1,29.35,1,5
2015-10-02,2015,Oktober,2,29.4,1,5
2015-10-03,2015,Oktober,3,29.43,1,5
2015-10-04,2015,Oktober,4,29.43,1,5
2015-10-05,2015,Oktober,5,29.46,1,5
2015-10-06,2015,Oktober,6,29.31,1,5
2015-10-07,2015,Oktober,7,29.31,1,5
2015-10-08,2015,Oktober,8,29.13,1,5
2015-10-09,2015,Oktober,9,29.12,1,5
2015-10-10,2015,Oktober,10,29.26,1,5
2015-10-11,2015,Oktober,11,29.59,1,5
2015-10-12,2015,Oktober,12,29.43,1,5
2015-10-13,2015,Oktober,13,29.09,1,5
2015-10-14,2015,Oktober,14,29.32,1,5
2015-10-15,2015,Oktober,15,29.43,1,5
2015-10-16,2015,Oktober,16,29.48,1,5
2015-10-17,2015,Oktober,17,29.57,1,5
2015-10-18,2015,Oktober,18,29.52,1,5
2015-10-19,2015,Oktober,19,29.4,1,5
2015-10-20,2015,Oktober,20,29.42,1,5
2015-10-21,2015,Oktober,21,29.38,1,5
2015-10-22,2015,Oktober,22,29.39,1,5
2015-10-23,2015,Oktober,23,29.34,1,5
2015-10-24,2015,Oktober,24,29.2,1,5
2015-10-25,2015,Oktober,25,29.21,1,5
2015-10-26,2015,Oktober,26,29.29,1,5
2015-10-27,2015,Oktober,27,29.6,1,5
2015-10-28,2015,Oktober,28,29.24,1,5
2015-10-29,2015,Oktober,29,29.54,1,5
2015-10-30,2015,Oktober,30,29.58,1,5
2015-10-31,2015,Oktober,31,29.48,1,5
2015-11-01,2015,November,1,29.61,1,5
2015-11-02,2015,November,2,29.43,1,5
2015-11-03,2015,November,3,29.48,1,5
2015-11-04,2015,November,4,29.46,1,5
2015-11-05,2015,November,5,29.47,1,5
2015-11-06,2015,November,6,29.47,1,5
2015-11-07,2015,November,7,29.52,1,5
2015-11-08,2015,November,8,29.56,1,5
2015-11-09,2015,November,9,29.71,1,5
2015-11-10,2015,November,10,29.63,1,5
2015-11-11,2015,November,11,29.53,1,5
2015-11-12,2015,November,12,29.53,1,5
2015-11-13,2015,November,13,29.48,1,5
2015-11-14,2015,November,14,29.4,1,5
2015-11-15,2015,November,15,29.24,1,5
2015-11-16,2015,November,16,29.51,1,5
2015-11-17,2015,November,17,29.56,1,5
2015-11-18,2015,November,18,29.78,1,5
2015-11-19,2015,November,19,29.54,1,5
2015-11-20,2015,November,20,29.37,1,5
2015-11-21,2015,November,21,29.71,1,5
2015-11-22,2015,November,22,29.48,1,5
2015-11-23,2015,November,23,29.4,1,5
2015-11-24,2015,November,24,29.53,1,5
2015-11-25,2015,November,25,29.37,1,5
2015-11-26,2015,November,26,29.39,1,5
2015-11-27,2015,November,27,29.09,1,5
2015-11-28,2015,November,28,28.83,1,5
2015-11-29,2015,November,29,28.92,1,5
2015-11-30,2015,November,30,29.0,1,5
2015-12-01,2015,Desember,1,29.23,1,5
2015-12-02,2015,Desember,2,29.1,1,5
2015-12-03,2015,Desember,3,29.03,1,5
2015-12-04,2015,Desember,4,28.94,1,5
2015-12-05,2015,Desember,5,28.89,1,5
2015-12-06,2015,Desember,6,29.09,1,5
2015-12-07,2015,Desember,7,29.56,1,5
2015-12-08,2015,Desember,8,29.37,1,5
2015-12-09,2015,Desember,9,29.34,1,5
2015-12-10,2015,Desember,10,29.25,1,5
2015-12-11,2015,Desember,11,29.13,1,5
2015-12-12,2015,Desember,12,28.99,1,5
2015-12-13,2015,Desember,13,29.29,1,5
2015-12-14,2015,Desember,14,29.37,1,5
2015-12-15,2015,Desember,15,29.25,1,5
2015-12-16,2015,Desember,16,29.82,1,5
2015-12-17,2015,Desember,17,29.94,1,5
2015-12-18,2015,Desember,18,29.92,1,5
2015-12-19,2015,Desember,19,29.94,1,5
2015-12-20,2015,Desember,20,29.83,1,5
2015-12-21,2015,Desember,21,30.15,1,5
2015-12-22,2015,Desember,22,29.87,1,5
2015-12-23,2015,Desember,23,29.83,1,5
